id,Natoms,percent_atom_al,percent_atom_ga,percent_atom_in,vol_per_atom,a,b,c,alpha,gamma,beta,a_b,b_c,a_c,ecn_bond_dist_Al-O,ecn_bond_dist_Ga-O,ecn_bond_dist_In-O,Unnamed: 23,Unnamed: 24,Ef,soap_predE,abs_error,error,sq_error,norm_abs_error,sum_Ef_and_normalized_error,sum_pred_Ef_and_abs_error
198,30,0.41666666700000005,0.166666667,0.41666666700000005,10.72322774,13.88493465,5.172555073,5.172171967,120.0012656,89.99415942,90.00606396,2.684347378,1.000074071,2.68454621,2.0086392330000002,2.0085750730000003,2.0086392369999997,,,0.2813,0.24878530000000001,0.03251469999999998,-0.03251469999999998,0.0010572057160899986,0.1155872733736224,0.3643725733736224,0.2813
199,40,0.625,0.0,0.375,10.91090859,9.495620894,8.865926881,5.184100321,90.00072418,90.00095227,90.00412272,1.071024048,1.710215145,1.8316815469999999,1.8750429780000002,0.0,1.879250024,,,0.2958,0.26080155,0.034998450000000014,-0.034998450000000014,0.001224891502402501,0.11831795131845846,0.37911950131845845,0.2958
200,60,0.0,0.5,0.5,11.58472625,14.18623301,10.63794015,5.318441245,120.00054329999999,89.99992879,89.99950015,1.333550745,2.000198867,2.667366688,0.0,2.065839751,2.065839751,,,0.1576,0.16044211,0.002842110000000009,0.002842110000000009,8.07758925210005e-06,0.018033692893401072,0.17847580289340106,0.16328422
202,80,0.0,0.46875,0.53125,12.41984295,24.78148543,6.46638221,6.4217474260000005,90.00029609,105.08811850000001,90.00007154,3.832357047,1.006950567,3.8589941,0.0,1.9234214459999999,1.9546423659999999,,,0.01,0.01277574,0.0027757400000000005,0.0027757400000000005,7.704732547600002e-06,0.27757400000000004,0.29034974,0.015551480000000001
203,40,0.25,0.4375,0.3125,11.8654343,14.80496676,6.084240824,6.084067944,119.99877749999999,89.9856923,90.0097017,2.43333017,1.000028415,2.433399314,2.0593963090000003,2.027150675,2.068149547,,,0.3223,0.36201561,0.03971561000000001,0.03971561000000001,0.0015773296776721009,0.12322559726962462,0.4852412072696246,0.40173122
204,80,0.40625,0.375,0.21875,10.72677042,10.297150300000002,9.44656121,8.822022849,90.00141838,90.00098147,90.00130344,1.090042193,1.070793102,1.167209661,1.863078935,1.8581801669999998,1.8821237709999998,,,0.1979,0.18169602,0.01620397999999998,-0.01620397999999998,0.0002625689678403993,0.08187963617988873,0.26357565617988876,0.1979
206,30,0.0,0.25,0.75,12.39652354,14.46656006,5.448610476,5.448083592000001,120.0009232,89.99887787,89.99930029,2.655091628,1.00009671,2.655348402,0.0,2.11427146,2.114258886,,,0.1591,0.14091191,0.01818808999999999,-0.01818808999999999,0.0003308066178480996,0.11431860465116274,0.25523051465116275,0.1591
208,40,0.3125,0.375,0.3125,11.30162302,14.44642506,10.34922295,5.98263835,30.62888047,83.74258879,82.75310509,1.395894661,1.729876075,2.414724778,1.9138011019999999,1.916340654,1.913176217,,,0.3234,0.30962237,0.01377763000000004,-0.01377763000000004,0.00018982308841690112,0.04260244279530006,0.35222481279530005,0.3234
209,10,0.5,0.25,0.25,10.68654848,12.02200314,3.20381633,3.20366999,119.99660290000001,90.01471,90.00702588,3.7524008560000004,1.000045679,3.7525722619999997,1.84951888,2.119521993,2.119136205,,,0.1397,0.14708491,0.007384910000000022,0.007384910000000022,5.453689570810033e-05,0.052862634216177685,0.1999475442161777,0.15446982000000004
210,80,0.5,0.25,0.25,10.43407013,9.415823222,9.415540041,9.415431084,90.00266574,89.99759539,90.00311589,1.000030076,1.000011572,1.000041648,1.987973321,1.991257236,1.9978248319999998,,,0.2207,0.22040426,0.00029574000000001655,-0.00029574000000001655,8.746214760000979e-08,0.00134000906207529,0.22174426906207528,0.2207
211,40,0.8125,0.1875,0.0,9.808033147,13.94225596,9.922493289,5.71474396,29.75398092,90.61289533,90.70510122,1.4051161890000001,1.7362970869999999,2.439699146,1.9186965619999998,1.863621315,0.0,,,0.2565,0.16774453,0.08875547,-0.08875547,0.0078775334549209,0.34602522417153997,0.51376975417154,0.2565
212,80,0.3125,0.0,0.6875,12.39073622,24.41537168,6.519143054,6.46495281,89.99999303,90.00010438,105.5676502,3.74518115,1.008382156,3.776573843,1.9237240969999998,0.0,1.916364036,,,0.3328,0.32118149,0.01161850999999997,-0.01161850999999997,0.0001349897746200993,0.034911388221153764,0.35609287822115376,0.3328
213,80,0.3125,0.1875,0.5,11.77362265,10.65294165,9.720951534,9.095399374,90.00152812,90.00044965,89.99967802,1.0958743709999998,1.0687767670000001,1.171245067,1.93373555,1.9102151019999998,1.92649905,,,0.2596,0.26051502,0.0009150199999999886,0.0009150199999999886,8.372616003999792e-07,0.0035247303543913277,0.2640397503543913,0.26143004
214,80,0.0625,0.03125,0.90625,13.50180796,25.21829499,7.032424936,7.0317817279999995,119.9850682,90.01872813,89.98519378,3.5860027260000003,1.000091472,3.586330743,2.029941683,2.029941683,2.17991946,,,0.1734,0.2069984,0.0335984,0.0335984,0.00112885248256,0.19376239907727796,0.40076079907727796,0.2405968
215,80,0.6875,0.21875,0.09375,9.958284567,10.02702037,9.233174115,8.605014336,90.0036286,90.00128026,90.00208339,1.085977611,1.0729992720000001,1.165253186,1.823932788,1.808561754,1.8060958180000002,,,0.1411,0.14024715,0.0008528500000000161,-0.0008528500000000161,7.273531225000275e-07,0.006044294826364395,0.1462914448263644,0.1411
216,80,0.0,0.25,0.75,12.75936865,10.06874323,10.06866969,10.0686632,89.9977123,90.00149458,90.00168185,1.0000073040000002,1.000000645,1.000007948,0.0,2.136410373,2.127047557,,,0.0815,0.08152569,2.5689999999994884e-05,2.5689999999994884e-05,6.599760999997371e-10,0.00031521472392631757,0.08184090472392631,0.08155137999999999
218,80,0.1875,0.09375,0.71875,12.71508385,10.95403353,9.954259713999999,9.328808591,90.00100304,90.00031548,89.99798341,1.100436782,1.067045123,1.1742157020000001,1.979052971,1.957359005,1.978887162,,,0.2473,0.25534989,0.008049890000000032,0.008049890000000032,6.480072901210051e-05,0.03255111200970494,0.287901002009705,0.2633997800000001
219,80,0.9375,0.03125,0.03125,9.484678083,23.4342707,6.114940467,6.114525225,120.00553670000001,90.00721772,90.0037332,3.83229744,1.000067911,3.832557695,1.889902942,2.032675744,2.03299476,,,0.2117,0.22423699,0.012536989999999998,0.012536989999999998,0.00015717611826009996,0.05922054794520547,0.28345753794520545,0.23677398
220,40,0.375,0.625,0.0,10.0967816,9.272915072,8.65095232,5.034574289,90.00188988,90.00216212,90.00019855,1.0718952929999999,1.718308604,1.841846905,1.8506238069999998,1.812966809,0.0,,,0.0377,0.04055607,0.0028560700000000022,0.0028560700000000022,8.157135844900013e-06,0.07575782493368707,0.11631389493368707,0.04341214
221,80,0.0,0.96875,0.03125,10.73279231,24.13917674,6.408622416,6.408521857,119.99376059999999,90.00855784,89.99631075,3.766671708,1.000015691,3.766730812,0.0,1.981500025,2.121804248,,,0.1765,0.1723897,0.004110299999999983,-0.004110299999999983,1.6894566089999862e-05,0.02328781869688376,0.19567751869688377,0.1765
222,80,0.21875,0.40625,0.375,11.49849091,10.55811901,9.650690406,9.02788247,90.00014922,90.00054857,90.00018398,1.094027325,1.068987156,1.169501159,1.897342576,1.907455093,1.920274089,,,0.2074,0.21721691,0.009816910000000012,0.009816910000000012,9.637172194810024e-05,0.04733322082931539,0.2645501308293154,0.22703382000000003
224,30,0.41666666700000005,0.583333333,0.0,9.515220528,13.41775505,4.956592661,4.956211098,120.0007253,89.99379777,90.00755694,2.7070521960000002,1.0000769870000001,2.7072606039999996,1.9280245619999998,1.927976776,0.0,,,0.0638,0.06667621,0.002876210000000004,0.002876210000000004,8.272583964100024e-06,0.045081661442006336,0.11175787144200633,0.06955242
225,30,0.833333333,0.166666667,0.0,8.982147107000001,13.20990611,4.853439677,4.853208497,120.00166509999998,89.98641872,90.01458218,2.7217616760000003,1.000047634,2.721891326,1.889863396,1.8898961380000001,0.0,,,0.0279,0.02965902,0.00175902,0.00175902,3.0941513604e-06,0.06304731182795699,0.09270633182795698,0.03141804
227,40,0.625,0.25,0.125,10.40489646,14.20201829,10.11501142,5.829225072000001,29.82314173,91.7648478,92.01788136,1.404053609,1.73522403,2.436347562,1.947642189,1.916230551,1.9954665580000002,,,0.2581,0.28476291,0.026662909999999984,0.026662909999999984,0.0007109107696680991,0.10330457187136763,0.38806748187136764,0.31142581999999996
228,40,0.5,0.1875,0.3125,11.48207679,14.65535334,6.015571196000001,6.015509486,119.9989811,89.98894947,90.0062485,2.436236371,1.0000102579999999,2.4362613630000003,2.0372775069999998,2.0225149030000003,2.010764925,,,0.295,0.33973954,0.04473954000000002,0.04473954000000002,0.002001626439411602,0.15165945762711872,0.4913989976271187,0.38447908000000003
230,80,0.5,0.21875,0.28125,10.5264824,9.443529383,9.443274495,9.443137366,90.00245659,89.99780867,90.00294614,1.000026991,1.000014522,1.000041513,1.9971200569999998,1.9942985709999999,1.9993180030000002,,,0.2279,0.23210814,0.004208139999999999,0.004208139999999999,1.7708442259599992e-05,0.018464853005704253,0.25057299300570424,0.23631628
231,80,0.0625,0.46875,0.46875,12.04509548,10.73515855,9.789875466,9.168844422000001,89.99890905,90.00026804,89.99927634,1.096557212,1.06773275,1.170830047,1.9070415180000002,1.9472450769999998,1.938084062,,,0.2092,0.2180285,0.00882849999999999,0.00882849999999999,7.794241224999981e-05,0.042201242829827866,0.26022974282982786,0.22685699999999998
232,80,0.53125,0.46875,0.0,10.26721862,24.36951885,6.017968499999999,5.768384301,89.99953057,103.846891,90.00022448,4.049459357,1.0432676090000002,4.224669782,1.869913386,1.876106534,0.0,,,0.0353,0.03205561,0.0032443899999999998,-0.0032443899999999998,1.05260664721e-05,0.09190906515580737,0.12396467515580736,0.0353
233,80,0.90625,0.0625,0.03125,9.486684327,9.855439106,9.096673471,8.465368235,90.00539654,90.00130384,90.00234664,1.08341133,1.074575047,1.1642067809999999,1.789915839,1.754319388,1.838774671,,,0.071,0.07000233,0.0009976699999999922,-0.0009976699999999922,9.953454288999844e-07,0.014051690140844961,0.08405402014084497,0.071
234,80,0.78125,0.0,0.21875,9.957401897999999,9.270277284,9.270006835,9.269648051,90.00172642,89.9993379,90.00278169,1.000029175,1.000038705,1.0000678809999999,1.962277689,0.0,1.953997745,,,0.2364,0.24064795,0.00424795,0.00424795,1.8045079202500004e-05,0.017969331641285956,0.25861728164128595,0.2448959
236,40,0.875,0.0,0.125,10.4642823,14.20946343,5.834602182999999,5.8336622060000005,120.0540024,90.09671455,89.16968852,2.43537828,1.00016113,2.4357706919999997,1.947288664,0.0,2.0027982019999997,,,0.3252,0.34040013,0.015200130000000034,0.015200130000000034,0.00023104395201690103,0.04674086715867169,0.38714099715867173,0.35560026000000006
237,80,0.1875,0.8125,0.0,10.72185276,24.726763199999997,6.11573341,5.83882135,89.99994243,103.72479440000001,90.00016754,4.04313948,1.04742602,4.234889495,1.95034011,1.888396446,0.0,,,0.0004,0.00328622,0.0028862199999999997,0.0028862199999999997,8.330265888399998e-06,0.0,0.00328622,0.0061724399999999995
238,80,0.4375,0.375,0.1875,10.33719824,9.386598545,9.386258292,9.386249392,90.00334529,90.0035709,89.99673963,1.00003625,1.000000948,1.000037198,1.984132698,1.9894269830000002,1.9785304259999998,,,0.201,0.21402469,0.013024689999999978,0.013024689999999978,0.0001696425495960994,0.06479945273631829,0.2788241427363183,0.22704937999999997
239,20,0.25,0.0,0.75,12.65696145,12.23192314,6.596236778,3.25885368,90.00007848,90.00008759,105.69227279999998,1.8543790269999998,2.024097252,3.7534434930000002,1.925981114,0.0,1.925981114,,,0.3557,0.34790811,0.0077918900000000235,-0.0077918900000000235,6.071354977210037e-05,0.021905791397244936,0.3698139013972449,0.3557
240,80,0.84375,0.125,0.03125,9.567832944,9.884655318,9.120524749,8.490283985,90.0048238,90.00136645,90.00232799,1.083781426,1.074230823,1.164231413,1.797322865,1.7805264669999998,1.7696901669999998,,,0.0787,0.0737332,0.004966800000000007,-0.004966800000000007,2.4669102240000073e-05,0.0631105463786532,0.1368437463786532,0.0787
241,80,0.46875,0.15625,0.375,11.13446467,10.4412418,9.555260715,8.928214883999999,90.00261982,90.0006675,90.00067233,1.092721812,1.070231938,1.169465782,1.890128351,1.868975646,1.89720591,,,0.2585,0.24619006,0.01230994000000002,-0.01230994000000002,0.00015153462280360048,0.047620657640232184,0.29381071764023214,0.2585
242,80,0.0,0.15625,0.84375,13.30300171,24.69903049,6.743534332,6.64127779,90.00037002,90.00003795,105.8246281,3.66262397,1.015397119,3.7190178260000004,0.0,1.9566535630000002,1.948952925,,,0.1637,0.16546684,0.0017668399999999918,0.0017668399999999918,3.121723585599971e-06,0.010793158216249186,0.1762599982162492,0.16723368
243,80,0.78125,0.21875,0.0,9.345237856,9.076348558,9.075875437,9.075710962,90.00331727,89.99786506,90.00404361,1.00005213,1.000018123,1.000070253,1.920180816,1.9167097080000002,0.0,,,0.0948,0.0965478,0.0017478000000000077,0.0017478000000000077,3.054804840000027e-06,0.018436708860759574,0.11498450886075957,0.09829560000000001
244,30,0.916666667,0.083333333,0.0,8.877967896,13.168336800000002,4.832811448,4.8326105130000006,120.0018581,89.98487897,90.01600587,2.724777687,1.0000415790000001,2.724890981,1.882242837,1.8822686730000002,0.0,,,0.015,0.02643271,0.011432710000000002,0.011432710000000002,0.00013070685794410006,0.7621806666666668,0.7886133766666669,0.037865420000000004
245,40,0.25,0.75,0.0,10.56198491,14.2908593,10.17705896,5.85962747,29.72419632,90.92026347,91.05828052,1.404222905,1.7368098930000002,2.438868234,1.934727291,1.973281708,0.0,,,0.1798,0.18919876,0.009398760000000006,0.009398760000000006,8.833668953760012e-05,0.05227341490545054,0.24147217490545053,0.19859752
246,80,0.71875,0.09375,0.1875,10.19847364,10.11639634,9.3007767,8.67121816,90.0043032,90.00100503,90.00181415,1.087693713,1.072603241,1.166663801,1.840173342,1.806868305,1.823114229,,,0.1875,0.19517072,0.007670719999999992,0.007670719999999992,5.8839945318399877e-05,0.040910506666666624,0.23608122666666662,0.20284143999999998
247,40,0.25,0.4375,0.3125,11.54314902,14.35613965,6.094658892999999,6.093671506000001,120.0027866,90.01737164,90.00412622,2.3555279959999997,1.000162035,2.355909674,2.03014925,2.022591969,1.997688168,,,0.3276,0.3382268,0.010626799999999992,0.010626799999999992,0.00011292887823999982,0.03243833943833941,0.3706651394383394,0.3488536
248,20,0.375,0.0,0.625,12.12767632,12.18345164,6.442068036,3.20609913,89.99990636,90.0001214,105.4406183,1.891232997,2.009316548,3.8000857569999997,1.914582664,0.0,1.909426003,,,0.3497,0.35177795,0.002077949999999995,0.002077949999999995,4.3178762024999795e-06,0.0059420932227623536,0.35772004322276235,0.3538559
249,30,0.166666667,0.0,0.833333333,12.41417827,14.47685895,5.450532276000001,5.450063481,120.00136940000002,89.99635316,90.00170248,2.656044991,1.000086016,2.656273455,2.10352726,0.0,2.103568746,,,0.1609,0.15748393,0.0034160699999999933,-0.0034160699999999933,1.1669534244899955e-05,0.021231013051584795,0.17871494305158478,0.1609
250,80,0.53125,0.3125,0.15625,10.11735923,9.319613407,9.319249374,9.319193493,90.00318549,89.9971702,90.00358049,1.000039062,1.0000059959999998,1.000045059,1.9720432140000002,1.969595957,1.9695974880000002,,,0.1924,0.18240313,0.009996869999999991,-0.009996869999999991,9.993740979689983e-05,0.05195878378378374,0.23436191378378374,0.1924
251,40,0.125,0.875,0.0,10.43802081,9.368339104,8.750637679,5.093025443999999,90.00203469,90.00194192,89.99767454,1.070589304,1.718160998,1.839444787,1.858207349,1.8461559769999998,0.0,,,0.0504,0.05730357,0.006903569999999998,0.006903569999999998,4.765927874489997e-05,0.1369755952380952,0.19427916523809519,0.06420714
252,80,0.0,0.34375,0.65625,12.44583416,9.985544218,9.985530478,9.985529918,90.00193173,90.00218962,89.99706809,1.000001376,1.000000056,1.0000014320000001,0.0,2.114959798,2.110135768,,,0.1033,0.09991464,0.003385360000000004,-0.003385360000000004,1.1460662329600027e-05,0.03277212003872221,0.1326867600387222,0.1033
254,80,0.34375,0.1875,0.46875,11.59112912,24.44297765,6.618517456,6.618126358,119.99189409999998,90.01391101,90.00595390000001,3.6931197680000003,1.000059095,3.693338013,2.033384233,2.0908292669999997,2.036666806,,,0.3753,0.35384962,0.021450380000000047,-0.021450380000000047,0.000460118802144402,0.05715528910205181,0.4110049091020518,0.3753
255,40,0.125,0.5625,0.3125,12.17114039,15.017637300000002,6.121927534,6.119443617000001,120.01191940000001,90.03242295,88.17519477,2.453089687,1.000405906,2.45408541,2.032890789,2.042828725,2.025174795,,,0.3175,0.36331686,0.045816860000000015,0.045816860000000015,0.0020991846602596014,0.14430507086614178,0.5076219308661418,0.40913372000000003
258,20,0.25,0.5,0.25,11.29529074,12.29790596,6.081997578999999,3.11893722,89.99994141,90.00014536,104.4479396,2.022017569,1.950022444,3.9429796410000004,1.9100712359999998,1.891496345,1.947221017,,,0.0999,0.09240998,0.00749002,-0.00749002,5.61003996004e-05,0.07497517517517517,0.16738515517517516,0.0999
259,40,0.0625,0.25,0.6875,13.32338696,15.16116327,6.371849762,6.370076864,119.99965520000002,90.0094655,89.99936141,2.379397481,1.000278317,2.380059706,2.185478465,2.133261145,2.108502319,,,0.322,0.33551414,0.013514140000000008,0.013514140000000008,0.00018263197993960022,0.0419693788819876,0.3774835188819876,0.34902828
260,80,0.65625,0.0625,0.28125,10.57241632,10.24960112,9.404161309,8.774799674,90.00407476,90.00083818,90.00139526,1.0899006070000001,1.0717237609999999,1.168072378,1.8481981090000001,1.9044611930000002,1.865289371,,,0.2094,0.22490648,0.01550647999999999,0.01550647999999999,0.00024045092199039965,0.07405195797516709,0.2989584379751671,0.24041295999999998
261,80,0.40625,0.59375,0.0,9.839302929,9.233465017,9.233144691,9.232939157999999,90.00482552,90.00470187,89.99523344,1.000034693,1.000022261,1.000056955,1.9521571869999998,1.9529926869999998,0.0,,,0.1055,0.09998582,0.0055141799999999935,-0.0055141799999999935,3.040618107239993e-05,0.05226710900473928,0.15225292900473927,0.1055
262,80,0.0,0.84375,0.15625,11.39275974,24.88043983,6.25650751,6.03704618,90.00020243,104.1052194,90.00011638,3.976729795,1.036352435,4.121293608,0.0,1.920200572,1.972335556,,,0.0209,0.02224396,0.0013439600000000017,0.0013439600000000017,1.8062284816000045e-06,0.06430430622009578,0.08654826622009579,0.023587920000000002
263,80,0.375,0.625,0.0,10.0967816,10.06914858,9.272915072,8.65095232,90.00019855,90.00188988,90.00216218,1.08586658,1.0718952929999999,1.163935276,1.806156595,1.839647136,0.0,,,0.07200000000000001,0.07739594,0.005395939999999988,0.005395939999999988,2.911616848359987e-05,0.07494361111111093,0.15233955111111092,0.08279187999999998
264,80,0.34375,0.0625,0.59375,11.99588382,24.60388941,6.711017205,6.710544175,119.99039850000001,90.01686055,90.00588699,3.666193761,1.000070491,3.6664521939999997,2.084655684,1.937161783,2.0795273780000003,,,0.3501,0.32922537,0.020874630000000005,-0.020874630000000005,0.0004357501776369002,0.059624764353042,0.388850134353042,0.3501
265,20,0.0,0.75,0.25,11.64615649,12.42785019,6.133059241000001,3.15448809,90.00022638,90.00010474,104.36206440000001,2.026370479,1.944232809,3.939735968,0.0,1.9312077419999998,1.9312077419999998,,,0.1389,0.10887208,0.03002792,-0.03002792,0.0009016759795264,0.21618372930165586,0.32505580930165584,0.1389
266,80,0.6875,0.125,0.1875,10.2409894,10.13100468,9.312703523,8.683676018,90.00400864,90.00101540000001,90.00178122,1.087869345,1.0724379290000001,1.166672347,1.8370663369999998,1.818488789,1.846023315,,,0.185,0.18564493,0.0006449300000000158,0.0006449300000000158,4.159347049000203e-07,0.0034861081081081933,0.18913103810810822,0.18628986000000003
267,10,0.75,0.0,0.25,10.35365677,11.92808058,3.165986713,3.165777362,119.99922759999998,90.01183976,90.01397408,3.76757127,1.0000661290000001,3.767820417,2.006673389,0.0,1.827594653,,,0.7676,0.6031615,0.16443849999999993,-0.16443849999999993,0.02704002028224998,0.21422420531526828,0.8173857053152683,0.7676
268,80,0.6875,0.3125,0.0,10.06494185,24.20717523,5.97352991,5.73640403,89.99933925,103.9031723,90.00025034,4.052407135,1.0413370259999999,4.2199215930000005,1.88234071,1.810263984,0.0,,,0.0081,0.02372378,0.01562378,0.01562378,0.00024410250148840002,1.928861728395062,1.952585508395062,0.039347560000000004
269,30,0.41666666700000005,0.583333333,0.0,9.515220528,13.41775505,4.956592661,4.956211098,120.0007253,89.99379777,90.00755694,2.7070521960000002,1.0000769870000001,2.7072606039999996,1.928005977,1.9279900509999999,0.0,,,0.069,0.07233855,0.0033385499999999957,0.0033385499999999957,1.1145916102499972e-05,0.04838478260869559,0.12072333260869558,0.0756771
270,60,0.666666667,0.083333333,0.25,9.890239291,13.57334746,10.04850602,5.0239592,120.0015801,89.99017854,90.01058646,1.3507826369999998,2.000116964,2.701723266,1.945050219,1.944995923,1.94499378,,,0.1762,0.17738301,0.001183010000000012,0.001183010000000012,1.3995126601000287e-06,0.006714018161180546,0.18409702816118056,0.17856602000000002
271,40,0.625,0.375,0.0,10.00642883,13.78292894,5.791243858,5.790432912000001,120.003584,90.01622472,89.99968734,2.379960036,1.000140049,2.380293348,1.9095191980000001,1.922741515,0.0,,,0.1796,0.17817948,0.0014205200000000084,-0.0014205200000000084,2.017877070400024e-06,0.007909354120267307,0.1860888341202673,0.1796
272,80,0.4375,0.0625,0.5,11.554612599999999,24.41266059,6.6122261170000005,6.611788343,119.992398,90.0163,90.00966001,3.692048662,1.000066211,3.6922931169999997,2.02431808,2.043742957,2.060528166,,,0.3156,0.33698393,0.021383929999999995,0.021383929999999995,0.0004572724622448998,0.06775643219264892,0.4047403621926489,0.35836786
274,40,0.25,0.4375,0.3125,11.64460192,14.80154454,10.37015715,6.008179872,30.34281962,91.00796991,91.17110876,1.427321141,1.72600644,2.463565482,2.026177744,2.021139079,1.976591894,,,0.2846,0.31196426,0.027364259999999974,0.027364259999999974,0.0007488027253475985,0.0961498945888966,0.4081141545888966,0.33932851999999997
275,80,0.375,0.40625,0.21875,10.76442294,24.09783412,6.423682089,6.423466476000001,119.99569380000001,90.01295354,90.00447385,3.7514051580000003,1.000033566,3.751531079,1.9893857680000002,1.978986161,2.008699324,,,0.3132,0.27817516,0.03502484,-0.03502484,0.0012267394170256002,0.11182899106002556,0.3900041510600255,0.3132
276,30,0.0,0.5,0.5,11.58472625,14.18623301,5.318970073,5.318441245,120.00054329999999,89.99992879,89.99950009999999,2.667101491,1.000099433,2.667366688,0.0,2.065837965,2.065841537,,,0.1612,0.14770655,0.013493450000000018,-0.013493450000000018,0.0001820731929025005,0.08370626550868497,0.23141281550868498,0.1612
277,80,0.09375,0.09375,0.8125,12.82081025,10.08495258,10.08480404,10.08472676,89.99874007,90.00098103,90.00104515,1.000014729,1.0000076629999999,1.000022392,2.1257853669999998,2.1257746859999997,2.134434931,,,0.1117,0.11695351,0.005253510000000003,0.005253510000000003,2.759936732010003e-05,0.04703231871083262,0.16398582871083262,0.12220702
278,80,0.0,0.90625,0.09375,10.92349912,24.21951742,6.454512799,6.454479739,119.99287679999999,90.00740171,89.9954082,3.752338585,1.0000051220000001,3.752357804,0.0,1.985075784,2.135063936,,,0.1605,0.16689396,0.006393960000000004,0.006393960000000004,4.088272448160005e-05,0.03983775700934582,0.20673171700934584,0.17328792
279,30,0.666666667,0.166666667,0.166666667,9.654028289,13.47991219,4.9810648539999995,4.980771717,120.0014788,89.98999962,90.010937,2.7062310139999997,1.0000588540000002,2.7063902860000004,1.937371336,1.937325865,1.937362239,,,0.1405,0.14986059,0.009360589999999974,0.009360589999999974,8.762064514809951e-05,0.06662341637010658,0.21648400637010656,0.15922117999999996
280,80,0.34375,0.40625,0.25,11.16557852,24.49836973,6.21121128,6.062864451,89.99983286,104.4804139,90.00016076,3.9442177419999997,1.024468109,4.040725292,1.8785101169999998,1.8992892590000001,1.939289106,,,0.0866,0.08404902,0.0025509799999999944,-0.0025509799999999944,6.507498960399971e-06,0.02945704387990756,0.11350606387990755,0.0866
281,80,0.5625,0.4375,0.0,10.22654571,24.33704809,6.00908078,5.761986397,89.99949258,103.8581078,90.00022959,4.050045087,1.042883542,4.223725364,1.8757042369999999,1.8631603019999998,0.0,,,0.0339,0.03737232,0.003472320000000001,0.003472320000000001,1.2057006182400007e-05,0.10242831858407082,0.13980063858407082,0.04084464
282,60,0.166666667,0.833333333,0.0,9.844917725,13.54246624,10.03698721,5.018022412,120.00018130000001,89.99798153,90.0034157,1.3492561019999998,2.0001878,2.698765595,1.942427071,1.942428354,0.0,,,0.0741,0.07914341,0.005043409999999998,0.005043409999999998,2.543598442809998e-05,0.0680622132253711,0.1472056232253711,0.08418682
283,80,0.96875,0.03125,0.0,9.316402088,9.791562456,9.046314353,8.414233122999999,90.00582740000002,90.00133704,90.00240827,1.082381407,1.07512048,1.163690418,1.7790423869999998,1.753204155,0.0,,,0.0417,0.04351343,0.0018134299999999978,0.0018134299999999978,3.288528364899992e-06,0.04348752997601913,0.08700095997601913,0.04532686
284,40,0.125,0.5625,0.3125,12.17114039,15.017637300000002,6.121927534,6.119443617000001,120.01191940000001,90.03242295,88.17519477,2.453089687,1.000405906,2.45408541,2.0120169690000003,2.05326382,2.0563587169999997,,,0.3639,0.34778721,0.016112789999999988,-0.016112789999999988,0.0002596220015840996,0.04427807089859848,0.3920652808985985,0.3639
285,20,0.125,0.625,0.25,11.46981781,12.36287424,6.107521189,3.13671265,90.0000846,90.00012508,104.404871,2.024204887,1.947108923,3.941347398,1.957798528,1.913206903,1.920638841,,,0.1602,0.15028763,0.009912370000000004,-0.009912370000000004,9.825507901690008e-05,0.06187496878901375,0.21216259878901375,0.1602
286,80,0.0625,0.03125,0.90625,13.38504038,24.61755208,6.795367575,6.65848147,90.00031846,90.00004157,105.9838331,3.6226961689999997,1.020558157,3.6971721239999997,1.946962549,1.935821529,1.9473467219999998,,,0.2404,0.2498013,0.009401300000000001,0.009401300000000001,8.838444169000003e-05,0.03910690515806989,0.2889082051580699,0.2592026
287,80,0.53125,0.375,0.09375,10.16870274,10.10006854,9.29280861,8.667307924,90.00213263,90.00136894,90.00195418,1.086869316,1.0721678159999999,1.165306301,1.8270810869999998,1.8415615769999998,1.819010534,,,0.1541,0.14120347,0.01289652999999999,-0.01289652999999999,0.00016632048604089971,0.08368935756002589,0.22489282756002588,0.1541
288,30,0.75,0.25,0.0,9.087134027000001,13.25147559,4.874068701000001,4.873807348,120.00147379999999,89.98793678,90.0131647,2.718770785,1.000053624,2.718916577,1.8890891140000001,1.889103054,0.0,,,0.0492,0.04026202,0.008937979999999998,-0.008937979999999998,7.988748648039997e-05,0.1816662601626016,0.2219282801626016,0.0492
290,40,0.75,0.25,0.0,9.839518151,13.95874697,9.873491799,5.6913705320000005,30.14917133,92.51858144,92.28881796,1.413759919,1.734817957,2.452616095,1.879375756,1.942178306,0.0,,,0.1327,0.2000006,0.06730059999999999,0.06730059999999999,0.0045293707603599985,0.5071635267520722,0.7071641267520722,0.2673012
291,80,0.96875,0.03125,0.0,9.359678912,23.37068635,6.08280647,6.082384782999999,120.00658510000001,90.00626249,90.00149277,3.842089415,1.000069329,3.8423557839999996,1.885158593,2.023285755,0.0,,,0.2093,0.2022517,0.007048300000000007,-0.007048300000000007,4.9678532890000106e-05,0.03367558528428097,0.23592728528428097,0.2093
292,40,0.5625,0.4375,0.0,10.08922873,13.81574477,5.80827504,5.807408174,120.0037126,90.01715151,89.99950872,2.378631293,1.000149269,2.3789863490000003,1.9276678719999998,1.908986045,0.0,,,0.1586,0.16550052,0.006900520000000021,0.006900520000000021,4.761717627040029e-05,0.04350895334174036,0.20900947334174036,0.17240104000000003
