id,Natoms,percent_atom_al,percent_atom_ga,percent_atom_in,vol_per_atom,a,b,c,alpha,gamma,beta,a_b,b_c,a_c,ecn_bond_dist_Al-O,ecn_bond_dist_Ga-O,ecn_bond_dist_In-O,Unnamed: 23,Unnamed: 24,Ef,mbtr_predE,abs_error,error,sq_error,norm_abs_error,sum_Ef_and_normalized_error,sum_pred_Ef_and_abs_error
193,40,0.75,0.0,0.25,10.34643123,9.341869875,8.711204663,5.085557132,90.00087891,90.00163523,90.00483906,1.072397015,1.7129302530000001,1.836941289,1.848869154,0.0,1.825255055,,,0.2082,0.213487318,0.005287318000000013,0.005287318000000013,2.7955731633124137e-05,0.025395379442843483,0.2388826974428435,0.21877463600000002
194,80,0.1875,0.8125,0.0,10.36860347,23.9577515,6.3228379939999995,6.322775451,119.99680320000002,90.00356996,90.00905578,3.7890819789999997,1.000009892,3.78911946,1.915568776,1.9711438330000002,0.0,,,0.192,0.195042295,0.0030422950000000004,0.0030422950000000004,9.255558867025002e-06,0.015845286458333337,0.21088758145833333,0.19808459
196,80,0.0,0.15625,0.84375,13.078132,10.15195836,10.15179837,10.15179625,89.99835342,90.00119506,90.00107006,1.00001576,1.000000209,1.0000159690000001,0.0,2.1682216,2.1430497269999997,,,0.0577,0.052523454000000004,0.005176545999999997,-0.005176545999999997,2.679662849011597e-05,0.0897148353552859,0.1422382893552859,0.0577
198,30,0.41666666700000005,0.166666667,0.41666666700000005,10.72322774,13.88493465,5.172555073,5.172171967,120.0012656,89.99415942,90.00606396,2.684347378,1.000074071,2.68454621,2.0086392330000002,2.0085750730000003,2.0086392369999997,,,0.2813,0.236491356,0.04480864399999998,-0.04480864399999998,0.0020078145771187344,0.15929130465694982,0.39578266065694984,0.2813
200,60,0.0,0.5,0.5,11.58472625,14.18623301,10.63794015,5.318441245,120.00054329999999,89.99992879,89.99950015,1.333550745,2.000198867,2.667366688,0.0,2.065839751,2.065839751,,,0.1576,0.155589951,0.002010048999999986,-0.002010048999999986,4.040296982400943e-06,0.01275411802030448,0.1683440690203045,0.1576
201,80,0.09375,0.625,0.28125,11.59805611,24.74998794,6.29980259,6.145943695,90.0001285,104.47795550000001,90.00011608,3.92869262,1.025034218,4.027044368,1.935871979,1.9068012769999998,1.95912854,,,0.0559,0.03871569,0.01718431,-0.01718431,0.00029530051017610006,0.3074116279069768,0.3461273179069768,0.0559
202,80,0.0,0.46875,0.53125,12.41984295,24.78148543,6.46638221,6.4217474260000005,90.00029609,105.08811850000001,90.00007154,3.832357047,1.006950567,3.8589941,0.0,1.9234214459999999,1.9546423659999999,,,0.01,0.008375873,0.0016241269999999995,-0.0016241269999999995,2.6377885121289983e-06,0.16241269999999994,0.17078857299999994,0.01
204,80,0.40625,0.375,0.21875,10.72677042,10.297150300000002,9.44656121,8.822022849,90.00141838,90.00098147,90.00130344,1.090042193,1.070793102,1.167209661,1.863078935,1.8581801669999998,1.8821237709999998,,,0.1979,0.184916527,0.012983472999999995,-0.012983472999999995,0.00016857057114172888,0.06560623041940372,0.2505227574194037,0.1979
205,80,0.21875,0.34375,0.4375,11.84328795,24.57880708,6.3516995000000005,6.280869766,90.00002934,104.92691640000001,90.00011767,3.8696426180000003,1.011277058,3.913280803,1.91520721,1.8993675509999999,1.935311393,,,0.1127,0.10960265699999999,0.0030973430000000024,-0.0030973430000000024,9.593533659649014e-06,0.027483078970718746,0.13708573597071874,0.1127
206,30,0.0,0.25,0.75,12.39652354,14.46656006,5.448610476,5.448083592000001,120.0009232,89.99887787,89.99930029,2.655091628,1.00009671,2.655348402,0.0,2.11427146,2.114258886,,,0.1591,0.14637927,0.012720729999999986,-0.012720729999999986,0.00016181697173289964,0.07995430546825887,0.22633357546825889,0.1591
207,80,0.0,0.375,0.625,12.63412094,24.90307374,6.845597109,6.845146757999999,119.9868437,90.00228805,89.99266257,3.637823457,1.000065791,3.6380627939999997,0.0,1.97605603,2.193711496,,,0.0599,0.065836854,0.005936853999999998,0.005936853999999998,3.524623541731598e-05,0.09911275459098494,0.16494960859098495,0.07177370799999999
208,40,0.3125,0.375,0.3125,11.30162302,14.44642506,10.34922295,5.98263835,30.62888047,83.74258879,82.75310509,1.395894661,1.729876075,2.414724778,1.9138011019999999,1.916340654,1.913176217,,,0.3234,0.311189265,0.012210735000000028,-0.012210735000000028,0.0001491020492402257,0.03775737476808914,0.34894663976808915,0.3234
209,10,0.5,0.25,0.25,10.68654848,12.02200314,3.20381633,3.20366999,119.99660290000001,90.01471,90.00702588,3.7524008560000004,1.000045679,3.7525722619999997,1.84951888,2.119521993,2.119136205,,,0.1397,0.17030805,0.030608049999999998,0.030608049999999998,0.0009368527248024999,0.21909842519685038,0.38940647519685034,0.2009161
210,80,0.5,0.25,0.25,10.43407013,9.415823222,9.415540041,9.415431084,90.00266574,89.99759539,90.00311589,1.000030076,1.000011572,1.000041648,1.987973321,1.991257236,1.9978248319999998,,,0.2207,0.226586125,0.005886124999999992,0.005886124999999992,3.464646751562491e-05,0.02667025373810599,0.25325637873810597,0.23247225
211,40,0.8125,0.1875,0.0,9.808033147,13.94225596,9.922493289,5.71474396,29.75398092,90.61289533,90.70510122,1.4051161890000001,1.7362970869999999,2.439699146,1.9186965619999998,1.863621315,0.0,,,0.2565,0.170267093,0.086232907,-0.086232907,0.0074361142496706485,0.3361906705653021,0.5064577635653021,0.2565
212,80,0.3125,0.0,0.6875,12.39073622,24.41537168,6.519143054,6.46495281,89.99999303,90.00010438,105.5676502,3.74518115,1.008382156,3.776573843,1.9237240969999998,0.0,1.916364036,,,0.3328,0.351198165,0.018398165000000022,0.018398165000000022,0.0003384924753672258,0.055282947716346224,0.40648111271634624,0.36959633000000003
213,80,0.3125,0.1875,0.5,11.77362265,10.65294165,9.720951534,9.095399374,90.00152812,90.00044965,89.99967802,1.0958743709999998,1.0687767670000001,1.171245067,1.93373555,1.9102151019999998,1.92649905,,,0.2596,0.25721542199999997,0.002384578000000026,-0.002384578000000026,5.686212238084124e-06,0.009185585516178837,0.2664010075161788,0.2596
214,80,0.0625,0.03125,0.90625,13.50180796,25.21829499,7.032424936,7.0317817279999995,119.9850682,90.01872813,89.98519378,3.5860027260000003,1.000091472,3.586330743,2.029941683,2.029941683,2.17991946,,,0.1734,0.192311911,0.018911911000000003,0.018911911000000003,0.0003576603776719211,0.10906523068050752,0.30137714168050755,0.211223822
215,80,0.6875,0.21875,0.09375,9.958284567,10.02702037,9.233174115,8.605014336,90.0036286,90.00128026,90.00208339,1.085977611,1.0729992720000001,1.165253186,1.823932788,1.808561754,1.8060958180000002,,,0.1411,0.136507204,0.00459279600000001,-0.00459279600000001,2.109377509761609e-05,0.032549936215450104,0.1690571402154501,0.1411
216,80,0.0,0.25,0.75,12.75936865,10.06874323,10.06866969,10.0686632,89.9977123,90.00149458,90.00168185,1.0000073040000002,1.000000645,1.000007948,0.0,2.136410373,2.127047557,,,0.0815,0.084172284,0.002672283999999997,0.002672283999999997,7.141101776655984e-06,0.03278876073619628,0.11696104473619628,0.086844568
217,40,0.4375,0.5625,0.0,10.33929438,14.22967985,9.975772166,5.776534014,30.29262659,90.72965421,90.84782701,1.426423901,1.726947706,2.463359484,1.981180274,1.926989192,0.0,,,0.1448,0.141698825,0.0031011750000000116,-0.0031011750000000116,9.617286380625072e-06,0.02141695441988958,0.16311577941988958,0.1448
218,80,0.1875,0.09375,0.71875,12.71508385,10.95403353,9.954259713999999,9.328808591,90.00100304,90.00031548,89.99798341,1.100436782,1.067045123,1.1742157020000001,1.979052971,1.957359005,1.978887162,,,0.2473,0.255132432,0.007832432000000028,0.007832432000000028,6.134699103462443e-05,0.03167178325919947,0.28680421525919947,0.2629648640000001
220,40,0.375,0.625,0.0,10.0967816,9.272915072,8.65095232,5.034574289,90.00188988,90.00216212,90.00019855,1.0718952929999999,1.718308604,1.841846905,1.8506238069999998,1.812966809,0.0,,,0.0377,0.045197379,0.007497379000000005,0.007497379000000005,5.621069186964108e-05,0.19886946949602138,0.2440668484960214,0.05269475800000001
221,80,0.0,0.96875,0.03125,10.73279231,24.13917674,6.408622416,6.408521857,119.99376059999999,90.00855784,89.99631075,3.766671708,1.000015691,3.766730812,0.0,1.981500025,2.121804248,,,0.1765,0.184400788,0.00790078800000002,0.00790078800000002,6.242245102094431e-05,0.0447636713881021,0.2291644593881021,0.19230157600000003
222,80,0.21875,0.40625,0.375,11.49849091,10.55811901,9.650690406,9.02788247,90.00014922,90.00054857,90.00018398,1.094027325,1.068987156,1.169501159,1.897342576,1.907455093,1.920274089,,,0.2074,0.207950478,0.0005504779999999931,0.0005504779999999931,3.0302602848399243e-07,0.0026541851494695907,0.21060466314946957,0.208500956
223,80,0.78125,0.125,0.09375,9.854312972999999,23.63182472,6.206713935,6.206372655,120.002486,90.01284229,90.00534237,3.80746156,1.0000549890000001,3.8076709269999998,1.920381294,1.9256266869999998,1.970368184,,,0.2809,0.277550745,0.0033492549999999954,-0.0033492549999999954,1.121750905502497e-05,0.011923300106799557,0.2894740451067995,0.2809
225,30,0.833333333,0.166666667,0.0,8.982147107000001,13.20990611,4.853439677,4.853208497,120.00166509999998,89.98641872,90.01458218,2.7217616760000003,1.000047634,2.721891326,1.889863396,1.8898961380000001,0.0,,,0.0279,0.034609765,0.0067097649999999995,0.0067097649999999995,4.502094635522499e-05,0.24049336917562722,0.2751031341756272,0.04131953
226,40,0.5625,0.125,0.3125,11.48008991,14.69024345,6.012060142999999,6.010385125,120.0397047,90.06768749,88.10585290000002,2.44346249,1.000278687,2.444143452,1.985359441,2.011290027,2.009745621,,,0.4139,0.41337696799999996,0.0005230320000000344,-0.0005230320000000344,2.7356247302403593e-07,0.0012636675525490079,0.414640635552549,0.4139
227,40,0.625,0.25,0.125,10.40489646,14.20201829,10.11501142,5.829225072000001,29.82314173,91.7648478,92.01788136,1.404053609,1.73522403,2.436347562,1.947642189,1.916230551,1.9954665580000002,,,0.2581,0.282208778,0.024108777999999997,0.024108777999999997,0.0005812331766532839,0.09340867105772956,0.37561744905772954,0.306317556
228,40,0.5,0.1875,0.3125,11.48207679,14.65535334,6.015571196000001,6.015509486,119.9989811,89.98894947,90.0062485,2.436236371,1.0000102579999999,2.4362613630000003,2.0372775069999998,2.0225149030000003,2.010764925,,,0.295,0.328434512,0.03343451200000003,0.03343451200000003,0.0011178665926781458,0.11333732881355942,0.4417718408135594,0.36186902400000004
229,80,0.375,0.25,0.375,10.98631833,9.579024127,9.578834758,9.578736315,90.00235455,89.99760099,90.00267055,1.00001977,1.0000102770000001,1.000030047,2.032469823,2.019109696,2.0235639990000003,,,0.2176,0.214709683,0.0028903169999999756,-0.0028903169999999756,8.35393236048886e-06,0.013282706801470477,0.2279923898014705,0.2176
231,80,0.0625,0.46875,0.46875,12.04509548,10.73515855,9.789875466,9.168844422000001,89.99890905,90.00026804,89.99927634,1.096557212,1.06773275,1.170830047,1.9070415180000002,1.9472450769999998,1.938084062,,,0.2092,0.20588250800000002,0.0033174919999999775,-0.0033174919999999775,1.100575317006385e-05,0.015857992351816338,0.22174050035181636,0.2092
232,80,0.53125,0.46875,0.0,10.26721862,24.36951885,6.017968499999999,5.768384301,89.99953057,103.846891,90.00022448,4.049459357,1.0432676090000002,4.224669782,1.869913386,1.876106534,0.0,,,0.0353,0.035277481,2.2518999999998623e-05,-2.2518999999998623e-05,5.07105360999938e-10,0.0006379320113314058,0.03591541301133141,0.0353
233,80,0.90625,0.0625,0.03125,9.486684327,9.855439106,9.096673471,8.465368235,90.00539654,90.00130384,90.00234664,1.08341133,1.074575047,1.1642067809999999,1.789915839,1.754319388,1.838774671,,,0.071,0.079572188,0.008572188000000008,0.008572188000000008,7.348240710734415e-05,0.12073504225352126,0.20030723025352126,0.08814437600000001
234,80,0.78125,0.0,0.21875,9.957401897999999,9.270277284,9.270006835,9.269648051,90.00172642,89.9993379,90.00278169,1.000029175,1.000038705,1.0000678809999999,1.962277689,0.0,1.953997745,,,0.2364,0.24225257,0.005852570000000001,0.005852570000000001,3.425257560490002e-05,0.024757064297800346,0.26700963429780034,0.24810514
235,30,0.833333333,0.083333333,0.083333333,9.207334684,13.30333851,4.89661795,4.896385643,120.0017557,89.98682032,90.01411490000001,2.716842246,1.000047445,2.716971146,1.9059883990000002,1.9060161969999998,1.905960594,,,0.0951,0.112242718,0.017142718,0.017142718,0.000293872780427524,0.18025991587802315,0.29250263387802317,0.12938543600000002
236,40,0.875,0.0,0.125,10.4642823,14.20946343,5.834602182999999,5.8336622060000005,120.0540024,90.09671455,89.16968852,2.43537828,1.00016113,2.4357706919999997,1.947288664,0.0,2.0027982019999997,,,0.3252,0.359391113,0.034191112999999995,0.034191112999999995,0.0011690322081787687,0.10513872386223862,0.4645298368622386,0.393582226
237,80,0.1875,0.8125,0.0,10.72185276,24.726763199999997,6.11573341,5.83882135,89.99994243,103.72479440000001,90.00016754,4.04313948,1.04742602,4.234889495,1.95034011,1.888396446,0.0,,,0.0004,0.010133434,0.009733434000000001,0.009733434000000001,9.473973743235601e-05,0.0,0.010133434,0.019866868000000003
239,20,0.25,0.0,0.75,12.65696145,12.23192314,6.596236778,3.25885368,90.00007848,90.00008759,105.69227279999998,1.8543790269999998,2.024097252,3.7534434930000002,1.925981114,0.0,1.925981114,,,0.3557,0.33092490199999997,0.02477509800000005,-0.02477509800000005,0.0006138054809096066,0.06965166713522646,0.40057656913522643,0.3557
240,80,0.84375,0.125,0.03125,9.567832944,9.884655318,9.120524749,8.490283985,90.0048238,90.00136645,90.00232799,1.083781426,1.074230823,1.164231413,1.797322865,1.7805264669999998,1.7696901669999998,,,0.0787,0.085043072,0.006343071999999991,0.006343071999999991,4.023456239718389e-05,0.08059811944091475,0.16564119144091474,0.09138614399999999
241,80,0.46875,0.15625,0.375,11.13446467,10.4412418,9.555260715,8.928214883999999,90.00261982,90.0006675,90.00067233,1.092721812,1.070231938,1.169465782,1.890128351,1.868975646,1.89720591,,,0.2585,0.265803777,0.007303777000000011,0.007303777000000011,5.3345158465729164e-05,0.028254456479690566,0.29405823347969057,0.27310755400000003
242,80,0.0,0.15625,0.84375,13.30300171,24.69903049,6.743534332,6.64127779,90.00037002,90.00003795,105.8246281,3.66262397,1.015397119,3.7190178260000004,0.0,1.9566535630000002,1.948952925,,,0.1637,0.162313029,0.0013869710000000146,-0.0013869710000000146,1.9236885548410407e-06,0.008472638973732526,0.1707856679737325,0.1637
243,80,0.78125,0.21875,0.0,9.345237856,9.076348558,9.075875437,9.075710962,90.00331727,89.99786506,90.00404361,1.00005213,1.000018123,1.000070253,1.920180816,1.9167097080000002,0.0,,,0.0948,0.092245373,0.00255462699999999,-0.00255462699999999,6.526119109128948e-06,0.026947542194092722,0.11919291519409272,0.0948
244,30,0.916666667,0.083333333,0.0,8.877967896,13.168336800000002,4.832811448,4.8326105130000006,120.0018581,89.98487897,90.01600587,2.724777687,1.0000415790000001,2.724890981,1.882242837,1.8822686730000002,0.0,,,0.015,0.028214416000000003,0.013214416000000003,0.013214416000000003,0.00017462079022105608,0.880961066666667,0.9091754826666669,0.041428832000000006
245,40,0.25,0.75,0.0,10.56198491,14.2908593,10.17705896,5.85962747,29.72419632,90.92026347,91.05828052,1.404222905,1.7368098930000002,2.438868234,1.934727291,1.973281708,0.0,,,0.1798,0.17597325600000002,0.0038267439999999653,-0.0038267439999999653,1.4643969641535735e-05,0.02128333704115665,0.19725659304115667,0.1798
247,40,0.25,0.4375,0.3125,11.54314902,14.35613965,6.094658892999999,6.093671506000001,120.0027866,90.01737164,90.00412622,2.3555279959999997,1.000162035,2.355909674,2.03014925,2.022591969,1.997688168,,,0.3276,0.32449301,0.003106989999999976,-0.003106989999999976,9.653386860099852e-06,0.009484096459096387,0.3339771064590964,0.3276
248,20,0.375,0.0,0.625,12.12767632,12.18345164,6.442068036,3.20609913,89.99990636,90.0001214,105.4406183,1.891232997,2.009316548,3.8000857569999997,1.914582664,0.0,1.909426003,,,0.3497,0.34206477399999996,0.0076352260000000505,-0.0076352260000000505,5.829667607107677e-05,0.021833645982270663,0.3638984199822706,0.3497
249,30,0.166666667,0.0,0.833333333,12.41417827,14.47685895,5.450532276000001,5.450063481,120.00136940000002,89.99635316,90.00170248,2.656044991,1.000086016,2.656273455,2.10352726,0.0,2.103568746,,,0.1609,0.167808677,0.006908677000000002,0.006908677000000002,4.772981789032903e-05,0.04293770665009324,0.21074638365009324,0.174717354
250,80,0.53125,0.3125,0.15625,10.11735923,9.319613407,9.319249374,9.319193493,90.00318549,89.9971702,90.00358049,1.000039062,1.0000059959999998,1.000045059,1.9720432140000002,1.969595957,1.9695974880000002,,,0.1924,0.182836545,0.009563454999999998,-0.009563454999999998,9.145967153702497e-05,0.049706107068607064,0.23254265206860705,0.1924
252,80,0.0,0.34375,0.65625,12.44583416,9.985544218,9.985530478,9.985529918,90.00193173,90.00218962,89.99706809,1.000001376,1.000000056,1.0000014320000001,0.0,2.114959798,2.110135768,,,0.1033,0.10974421599999999,0.006444215999999989,0.006444215999999989,4.1527919854655855e-05,0.06238350435624384,0.17212772035624382,0.11618843199999998
253,80,0.46875,0.0,0.53125,11.33148368,9.678283744,9.678247421,9.677912559,90.00101617,89.99929561,90.00170681,1.0000037529999999,1.0000346009999999,1.000038354,2.049050348,0.0,2.044817856,,,0.2513,0.255903802,0.00460380199999999,0.00460380199999999,2.119499285520391e-05,0.01831994428969355,0.2742237462896936,0.260507604
254,80,0.34375,0.1875,0.46875,11.59112912,24.44297765,6.618517456,6.618126358,119.99189409999998,90.01391101,90.00595390000001,3.6931197680000003,1.000059095,3.693338013,2.033384233,2.0908292669999997,2.036666806,,,0.3753,0.36314864,0.01215136,-0.01215136,0.0001476555498496,0.032377724487077,0.395526364487077,0.3753
255,40,0.125,0.5625,0.3125,12.17114039,15.017637300000002,6.121927534,6.119443617000001,120.01191940000001,90.03242295,88.17519477,2.453089687,1.000405906,2.45408541,2.032890789,2.042828725,2.025174795,,,0.3175,0.32372597,0.00622596999999997,0.00622596999999997,3.876270244089962e-05,0.019609354330708564,0.3433353243307085,0.32995193999999994
256,20,0.625,0.375,0.0,10.14552651,12.13605481,5.749193353,2.99565267,89.99941606,90.00023988,103.8806004,2.11091436,1.9191788859999999,4.05122227,1.8946995469999999,1.815544159,0.0,,,0.0077,0.016572205,0.008872205,0.008872205,7.871602156202499e-05,1.1522344155844155,1.1688066205844154,0.02544441
257,80,0.0,0.3125,0.6875,12.54976735,10.01326748,10.01325259,10.01324111,89.9972832,90.00178461,90.00201791,1.000001487,1.000001146,1.0000026340000001,0.0,2.121850348,2.115753443,,,0.0969,0.102488026,0.005588025999999996,0.005588025999999996,3.122603457667596e-05,0.05766796697626415,0.16015599297626415,0.10807605199999999
258,20,0.25,0.5,0.25,11.29529074,12.29790596,6.081997578999999,3.11893722,89.99994141,90.00014536,104.4479396,2.022017569,1.950022444,3.9429796410000004,1.9100712359999998,1.891496345,1.947221017,,,0.0999,0.10993116300000001,0.01003116300000001,0.01003116300000001,0.0001006242311325692,0.10041204204204214,0.21034320504204215,0.11996232600000002
259,40,0.0625,0.25,0.6875,13.32338696,15.16116327,6.371849762,6.370076864,119.99965520000002,90.0094655,89.99936141,2.379397481,1.000278317,2.380059706,2.185478465,2.133261145,2.108502319,,,0.322,0.337487618,0.01548761799999998,0.01548761799999998,0.0002398663113139234,0.04809819254658379,0.3855858105465838,0.35297523599999997
260,80,0.65625,0.0625,0.28125,10.57241632,10.24960112,9.404161309,8.774799674,90.00407476,90.00083818,90.00139526,1.0899006070000001,1.0717237609999999,1.168072378,1.8481981090000001,1.9044611930000002,1.865289371,,,0.2094,0.22437786899999998,0.014977868999999977,0.014977868999999977,0.0002243365597811603,0.07152755014326637,0.29590541914326635,0.23935573799999996
262,80,0.0,0.84375,0.15625,11.39275974,24.88043983,6.25650751,6.03704618,90.00020243,104.1052194,90.00011638,3.976729795,1.036352435,4.121293608,0.0,1.920200572,1.972335556,,,0.0209,0.027248475,0.006348475000000003,0.006348475000000003,4.030313482562503e-05,0.30375478468899536,0.33100325968899535,0.03359695
263,80,0.375,0.625,0.0,10.0967816,10.06914858,9.272915072,8.65095232,90.00019855,90.00188988,90.00216218,1.08586658,1.0718952929999999,1.163935276,1.806156595,1.839647136,0.0,,,0.07200000000000001,0.074492134,0.002492133999999993,0.002492133999999993,6.210731873955965e-06,0.03461297222222212,0.10910510622222212,0.076984268
266,80,0.6875,0.125,0.1875,10.2409894,10.13100468,9.312703523,8.683676018,90.00400864,90.00101540000001,90.00178122,1.087869345,1.0724379290000001,1.166672347,1.8370663369999998,1.818488789,1.846023315,,,0.185,0.172427314,0.012572686,-0.012572686,0.00015807243325459598,0.06796046486486486,0.24038777886486484,0.185
267,10,0.75,0.0,0.25,10.35365677,11.92808058,3.165986713,3.165777362,119.99922759999998,90.01183976,90.01397408,3.76757127,1.0000661290000001,3.767820417,2.006673389,0.0,1.827594653,,,0.7676,0.50500698,0.26259301999999995,-0.26259301999999995,0.06895509415272037,0.34209616988014585,0.8471031498801458,0.7676
268,80,0.6875,0.3125,0.0,10.06494185,24.20717523,5.97352991,5.73640403,89.99933925,103.9031723,90.00025034,4.052407135,1.0413370259999999,4.2199215930000005,1.88234071,1.810263984,0.0,,,0.0081,0.011740955,0.0036409550000000013,0.0036409550000000013,1.3256553312025009e-05,0.4495006172839508,0.4612415722839508,0.015381910000000002
270,60,0.666666667,0.083333333,0.25,9.890239291,13.57334746,10.04850602,5.0239592,120.0015801,89.99017854,90.01058646,1.3507826369999998,2.000116964,2.701723266,1.945050219,1.944995923,1.94499378,,,0.1762,0.173032568,0.003167431999999998,-0.003167431999999998,1.0032625474623986e-05,0.017976345062429046,0.19100891306242904,0.1762
272,80,0.4375,0.0625,0.5,11.554612599999999,24.41266059,6.6122261170000005,6.611788343,119.992398,90.0163,90.00966001,3.692048662,1.000066211,3.6922931169999997,2.02431808,2.043742957,2.060528166,,,0.3156,0.338162718,0.02256271799999998,0.02256271799999998,0.0005090762435475232,0.07149150190114063,0.4096542199011406,0.36072543599999995
273,80,0.8125,0.0625,0.125,9.905900531,23.64853418,6.220751293999999,6.22036949,120.0022118,90.01110099,90.00818816,3.801555964,1.00006138,3.801789302,1.9503351000000002,1.7954471909999998,1.862517796,,,0.4192,0.39238868,0.026811320000000027,-0.026811320000000027,0.0007188468801424014,0.06395830152671762,0.4563469815267176,0.4192
274,40,0.25,0.4375,0.3125,11.64460192,14.80154454,10.37015715,6.008179872,30.34281962,91.00796991,91.17110876,1.427321141,1.72600644,2.463565482,2.026177744,2.021139079,1.976591894,,,0.2846,0.317943382,0.03334338199999998,0.03334338199999998,0.0011117811231979224,0.11715875614898094,0.4351021381489809,0.351286764
275,80,0.375,0.40625,0.21875,10.76442294,24.09783412,6.423682089,6.423466476000001,119.99569380000001,90.01295354,90.00447385,3.7514051580000003,1.000033566,3.751531079,1.9893857680000002,1.978986161,2.008699324,,,0.3132,0.295227226,0.01797277399999997,-0.01797277399999997,0.0003230206052550749,0.05738433588761165,0.35261156188761167,0.3132
276,30,0.0,0.5,0.5,11.58472625,14.18623301,5.318970073,5.318441245,120.00054329999999,89.99992879,89.99950009999999,2.667101491,1.000099433,2.667366688,0.0,2.065837965,2.065841537,,,0.1612,0.14625100800000002,0.014948991999999994,-0.014948991999999994,0.00022347236181606382,0.09273568238213395,0.23898669038213396,0.1612
277,80,0.09375,0.09375,0.8125,12.82081025,10.08495258,10.08480404,10.08472676,89.99874007,90.00098103,90.00104515,1.000014729,1.0000076629999999,1.000022392,2.1257853669999998,2.1257746859999997,2.134434931,,,0.1117,0.121982866,0.010282866000000002,0.010282866000000002,0.00010573733317395603,0.0920578871978514,0.2140407531978514,0.132265732
278,80,0.0,0.90625,0.09375,10.92349912,24.21951742,6.454512799,6.454479739,119.99287679999999,90.00740171,89.9954082,3.752338585,1.0000051220000001,3.752357804,0.0,1.985075784,2.135063936,,,0.1605,0.18118213600000002,0.020682136000000018,0.020682136000000018,0.0004277507495224967,0.12886066043613717,0.3100427964361372,0.20186427200000004
279,30,0.666666667,0.166666667,0.166666667,9.654028289,13.47991219,4.9810648539999995,4.980771717,120.0014788,89.98999962,90.010937,2.7062310139999997,1.0000588540000002,2.7063902860000004,1.937371336,1.937325865,1.937362239,,,0.1405,0.139900527,0.000599473000000017,-0.000599473000000017,3.593678777290204e-07,0.0042667117437723626,0.14416723874377235,0.1405
280,80,0.34375,0.40625,0.25,11.16557852,24.49836973,6.21121128,6.062864451,89.99983286,104.4804139,90.00016076,3.9442177419999997,1.024468109,4.040725292,1.8785101169999998,1.8992892590000001,1.939289106,,,0.0866,0.082357401,0.004242599,-0.004242599,1.7999646274800997e-05,0.0489907505773672,0.1313481515773672,0.0866
283,80,0.96875,0.03125,0.0,9.316402088,9.791562456,9.046314353,8.414233122999999,90.00582740000002,90.00133704,90.00240827,1.082381407,1.07512048,1.163690418,1.7790423869999998,1.753204155,0.0,,,0.0417,0.034553898,0.007146102000000001,-0.007146102000000001,5.106677379440402e-05,0.17136935251798563,0.20592325051798563,0.0417
284,40,0.125,0.5625,0.3125,12.17114039,15.017637300000002,6.121927534,6.119443617000001,120.01191940000001,90.03242295,88.17519477,2.453089687,1.000405906,2.45408541,2.0120169690000003,2.05326382,2.0563587169999997,,,0.3639,0.35636313,0.007536870000000029,-0.007536870000000029,5.6804409396900434e-05,0.020711376751854985,0.37707450675185494,0.3639
285,20,0.125,0.625,0.25,11.46981781,12.36287424,6.107521189,3.13671265,90.0000846,90.00012508,104.404871,2.024204887,1.947108923,3.941347398,1.957798528,1.913206903,1.920638841,,,0.1602,0.13045727699999998,0.029742723000000026,-0.029742723000000026,0.0008846295714547306,0.18565994382022488,0.31611722082022486,0.1602
286,80,0.0625,0.03125,0.90625,13.38504038,24.61755208,6.795367575,6.65848147,90.00031846,90.00004157,105.9838331,3.6226961689999997,1.020558157,3.6971721239999997,1.946962549,1.935821529,1.9473467219999998,,,0.2404,0.24971247,0.00931246999999999,0.00931246999999999,8.67220975008998e-05,0.03873739600665553,0.2884498660066555,0.25902494
287,80,0.53125,0.375,0.09375,10.16870274,10.10006854,9.29280861,8.667307924,90.00213263,90.00136894,90.00195418,1.086869316,1.0721678159999999,1.165306301,1.8270810869999998,1.8415615769999998,1.819010534,,,0.1541,0.14116743199999998,0.012932568000000005,-0.012932568000000005,0.00016725131507462415,0.08392321868916293,0.2250906506891629,0.1541
288,30,0.75,0.25,0.0,9.087134027000001,13.25147559,4.874068701000001,4.873807348,120.00147379999999,89.98793678,90.0131647,2.718770785,1.000053624,2.718916577,1.8890891140000001,1.889103054,0.0,,,0.0492,0.041859331,0.007340669000000001,-0.007340669000000001,5.388542136756102e-05,0.14920058943089431,0.19105992043089431,0.0492
289,80,0.53125,0.21875,0.25,10.39057755,9.402729811,9.402451239,9.402311382999999,90.00253882,89.99780988,90.00306021,1.000029628,1.000014875,1.000044503,1.988102892,1.981931282,1.995042014,,,0.23199999999999998,0.23478854100000002,0.0027885410000000332,0.0027885410000000332,7.775960908681185e-06,0.012019573275862214,0.24680811427586224,0.23757708200000005
290,40,0.75,0.25,0.0,9.839518151,13.95874697,9.873491799,5.6913705320000005,30.14917133,92.51858144,92.28881796,1.413759919,1.734817957,2.452616095,1.879375756,1.942178306,0.0,,,0.1327,0.176667182,0.043967181999999994,0.043967181999999994,0.0019331130930211233,0.3313276714393368,0.5079948534393368,0.220634364
291,80,0.96875,0.03125,0.0,9.359678912,23.37068635,6.08280647,6.082384782999999,120.00658510000001,90.00626249,90.00149277,3.842089415,1.000069329,3.8423557839999996,1.885158593,2.023285755,0.0,,,0.2093,0.21467872600000001,0.005378726,0.005378726,2.8930693383076005e-05,0.0256986430960344,0.2403773690960344,0.22005745200000001
