@relation wpo_1_0_0 caption="WPO 1.0.0" description="generated from ngram/random_state_14/split_1/.csv"
@attribute id numeric
@attribute Natoms numeric
@attribute percent_atom_al numeric
@attribute percent_atom_ga numeric
@attribute percent_atom_in numeric
@attribute vol_per_atom numeric
@attribute a numeric
@attribute b numeric
@attribute c numeric
@attribute alpha numeric
@attribute gamma numeric
@attribute beta numeric
@attribute a_b numeric
@attribute b_c numeric
@attribute a_c numeric
@attribute ecn_bond_dist_Al-O numeric
@attribute ecn_bond_dist_Ga-O numeric
@attribute ecn_bond_dist_In-O numeric
@attribute Unnamed: 23 numeric
@attribute Unnamed: 24 numeric
@attribute Ef numeric
@attribute ngram_predE numeric
@attribute abs_error numeric
@attribute error numeric
@attribute sq_error numeric
@attribute norm_abs_error numeric
@attribute sum_Ef_and_normalized_error numeric
@attribute sum_pred_Ef_and_abs_error numeric
@data
197,80,0.0,0.53125,0.46875,11.83427867,9.819296683,9.819272649,9.81910897,90.00284607,90.0032718,89.99577088,1.000002448,1.000016669,1.0000191170000001,0.0,2.074588818,2.0788939930000003,,,0.1375,0.143314135,0.005814134999999998,0.005814134999999998,3.380416579822498e-05,0.04228461818181817,0.18559875318181818,0.14912827
198,30,0.41666666700000005,0.166666667,0.41666666700000005,10.72322774,13.88493465,5.172555073,5.172171967,120.0012656,89.99415942,90.00606396,2.684347378,1.000074071,2.68454621,2.0086392330000002,2.0085750730000003,2.0086392369999997,,,0.2813,0.236058392,0.04524160799999999,-0.04524160799999999,0.002046803094425663,0.1608304585851404,0.3968888505851404,0.2813
199,40,0.625,0.0,0.375,10.91090859,9.495620894,8.865926881,5.184100321,90.00072418,90.00095227,90.00412272,1.071024048,1.710215145,1.8316815469999999,1.8750429780000002,0.0,1.879250024,,,0.2958,0.269580275,0.026219725000000027,-0.026219725000000027,0.0006874739790756264,0.08864004394861402,0.358220318948614,0.2958
201,80,0.09375,0.625,0.28125,11.59805611,24.74998794,6.29980259,6.145943695,90.0001285,104.47795550000001,90.00011608,3.92869262,1.025034218,4.027044368,1.935871979,1.9068012769999998,1.95912854,,,0.0559,0.05316898,0.0027310200000000007,-0.0027310200000000007,7.458470240400004e-06,0.048855456171735256,0.10202443617173526,0.0559
202,80,0.0,0.46875,0.53125,12.41984295,24.78148543,6.46638221,6.4217474260000005,90.00029609,105.08811850000001,90.00007154,3.832357047,1.006950567,3.8589941,0.0,1.9234214459999999,1.9546423659999999,,,0.01,0.009380943000000001,0.0006190569999999992,-0.0006190569999999992,3.8323156924899904e-07,0.061905699999999925,0.07128664299999993,0.01
203,40,0.25,0.4375,0.3125,11.8654343,14.80496676,6.084240824,6.084067944,119.99877749999999,89.9856923,90.0097017,2.43333017,1.000028415,2.433399314,2.0593963090000003,2.027150675,2.068149547,,,0.3223,0.350538852,0.028238852000000036,0.028238852000000036,0.0007974327622779061,0.0876166677008999,0.43815551970089994,0.37877770400000005
204,80,0.40625,0.375,0.21875,10.72677042,10.297150300000002,9.44656121,8.822022849,90.00141838,90.00098147,90.00130344,1.090042193,1.070793102,1.167209661,1.863078935,1.8581801669999998,1.8821237709999998,,,0.1979,0.18738113399999998,0.010518866000000016,-0.010518866000000016,0.00011064654192595632,0.05315243052046496,0.24053356452046493,0.1979
205,80,0.21875,0.34375,0.4375,11.84328795,24.57880708,6.3516995000000005,6.280869766,90.00002934,104.92691640000001,90.00011767,3.8696426180000003,1.011277058,3.913280803,1.91520721,1.8993675509999999,1.935311393,,,0.1127,0.109897325,0.0028026749999999906,-0.0028026749999999906,7.854987155624948e-06,0.024868456078083325,0.13476578107808332,0.1127
206,30,0.0,0.25,0.75,12.39652354,14.46656006,5.448610476,5.448083592000001,120.0009232,89.99887787,89.99930029,2.655091628,1.00009671,2.655348402,0.0,2.11427146,2.114258886,,,0.1591,0.096604445,0.062495554999999994,-0.062495554999999994,0.0039056943947580244,0.39280675675675675,0.48941120175675673,0.1591
207,80,0.0,0.375,0.625,12.63412094,24.90307374,6.845597109,6.845146757999999,119.9868437,90.00228805,89.99266257,3.637823457,1.000065791,3.6380627939999997,0.0,1.97605603,2.193711496,,,0.0599,0.060259758,0.00035975799999999475,0.00035975799999999475,1.294258185639962e-07,0.006005976627712767,0.06626573462771276,0.06061951599999999
208,40,0.3125,0.375,0.3125,11.30162302,14.44642506,10.34922295,5.98263835,30.62888047,83.74258879,82.75310509,1.395894661,1.729876075,2.414724778,1.9138011019999999,1.916340654,1.913176217,,,0.3234,0.35745604700000005,0.034056047000000034,0.034056047000000034,0.0011598143372662114,0.1053062677798393,0.46276231477983937,0.3915120940000001
209,10,0.5,0.25,0.25,10.68654848,12.02200314,3.20381633,3.20366999,119.99660290000001,90.01471,90.00702588,3.7524008560000004,1.000045679,3.7525722619999997,1.84951888,2.119521993,2.119136205,,,0.1397,0.125578332,0.014121668000000004,-0.014121668000000004,0.00019942150710222412,0.10108566929133862,0.22666400129133862,0.1397
211,40,0.8125,0.1875,0.0,9.808033147,13.94225596,9.922493289,5.71474396,29.75398092,90.61289533,90.70510122,1.4051161890000001,1.7362970869999999,2.439699146,1.9186965619999998,1.863621315,0.0,,,0.2565,0.209578565,0.04692143500000001,-0.04692143500000001,0.002201621062459226,0.1829295711500975,0.3925081361500975,0.2565
212,80,0.3125,0.0,0.6875,12.39073622,24.41537168,6.519143054,6.46495281,89.99999303,90.00010438,105.5676502,3.74518115,1.008382156,3.776573843,1.9237240969999998,0.0,1.916364036,,,0.3328,0.306263678,0.026536322,-0.026536322,0.0007041763852876841,0.07973654447115386,0.38600022247115384,0.3328
213,80,0.3125,0.1875,0.5,11.77362265,10.65294165,9.720951534,9.095399374,90.00152812,90.00044965,89.99967802,1.0958743709999998,1.0687767670000001,1.171245067,1.93373555,1.9102151019999998,1.92649905,,,0.2596,0.253690252,0.0059097479999999925,-0.0059097479999999925,3.492512142350391e-05,0.0227648228043143,0.2764550748043143,0.2596
214,80,0.0625,0.03125,0.90625,13.50180796,25.21829499,7.032424936,7.0317817279999995,119.9850682,90.01872813,89.98519378,3.5860027260000003,1.000091472,3.586330743,2.029941683,2.029941683,2.17991946,,,0.1734,0.17583221,0.00243220999999999,0.00243220999999999,5.915645484099952e-06,0.014026585928488986,0.18985879592848898,0.17826441999999998
215,80,0.6875,0.21875,0.09375,9.958284567,10.02702037,9.233174115,8.605014336,90.0036286,90.00128026,90.00208339,1.085977611,1.0729992720000001,1.165253186,1.823932788,1.808561754,1.8060958180000002,,,0.1411,0.133767066,0.007332934000000013,-0.007332934000000013,5.377192104835619e-05,0.05196976612331689,0.18573683212331688,0.1411
216,80,0.0,0.25,0.75,12.75936865,10.06874323,10.06866969,10.0686632,89.9977123,90.00149458,90.00168185,1.0000073040000002,1.000000645,1.000007948,0.0,2.136410373,2.127047557,,,0.0815,0.10302413099999999,0.021524130999999988,0.021524130999999988,0.0004632882153051605,0.2640997668711655,0.3671238978711655,0.12454826199999998
217,40,0.4375,0.5625,0.0,10.33929438,14.22967985,9.975772166,5.776534014,30.29262659,90.72965421,90.84782701,1.426423901,1.726947706,2.463359484,1.981180274,1.926989192,0.0,,,0.1448,0.068691454,0.07610854600000001,-0.07610854600000001,0.005792510774234118,0.5256115055248619,0.5943029595248619,0.1448
218,80,0.1875,0.09375,0.71875,12.71508385,10.95403353,9.954259713999999,9.328808591,90.00100304,90.00031548,89.99798341,1.100436782,1.067045123,1.1742157020000001,1.979052971,1.957359005,1.978887162,,,0.2473,0.267330437,0.020030436999999984,0.020030436999999984,0.00040121840641096836,0.08099651031136265,0.3483269473113626,0.287360874
219,80,0.9375,0.03125,0.03125,9.484678083,23.4342707,6.114940467,6.114525225,120.00553670000001,90.00721772,90.0037332,3.83229744,1.000067911,3.832557695,1.889902942,2.032675744,2.03299476,,,0.2117,0.211978125,0.0002781249999999902,0.0002781249999999902,7.735351562499454e-08,0.0013137694851204072,0.2132918944851204,0.21225624999999998
220,40,0.375,0.625,0.0,10.0967816,9.272915072,8.65095232,5.034574289,90.00188988,90.00216212,90.00019855,1.0718952929999999,1.718308604,1.841846905,1.8506238069999998,1.812966809,0.0,,,0.0377,0.038672512,0.0009725120000000018,0.0009725120000000018,9.457795901440034e-07,0.02579607427055708,0.06446858627055707,0.039645024
221,80,0.0,0.96875,0.03125,10.73279231,24.13917674,6.408622416,6.408521857,119.99376059999999,90.00855784,89.99631075,3.766671708,1.000015691,3.766730812,0.0,1.981500025,2.121804248,,,0.1765,0.17766721300000002,0.001167213000000028,0.001167213000000028,1.3623861873690654e-06,0.006613104815864182,0.1842803178158642,0.17883442600000005
222,80,0.21875,0.40625,0.375,11.49849091,10.55811901,9.650690406,9.02788247,90.00014922,90.00054857,90.00018398,1.094027325,1.068987156,1.169501159,1.897342576,1.907455093,1.920274089,,,0.2074,0.214647875,0.007247874999999987,0.007247874999999987,5.253169201562481e-05,0.03494635969141749,0.24959423469141748,0.22189574999999997
224,30,0.41666666700000005,0.583333333,0.0,9.515220528,13.41775505,4.956592661,4.956211098,120.0007253,89.99379777,90.00755694,2.7070521960000002,1.0000769870000001,2.7072606039999996,1.9280245619999998,1.927976776,0.0,,,0.0638,0.07668383599999999,0.012883835999999996,0.012883835999999996,0.0001659932300748959,0.20194100313479618,0.2786248391347962,0.08956767199999999
225,30,0.833333333,0.166666667,0.0,8.982147107000001,13.20990611,4.853439677,4.853208497,120.00166509999998,89.98641872,90.01458218,2.7217616760000003,1.000047634,2.721891326,1.889863396,1.8898961380000001,0.0,,,0.0279,0.037847145,0.009947144999999998,0.009947144999999998,9.894569365102495e-05,0.3565284946236558,0.39437563962365585,0.047794289999999996
226,40,0.5625,0.125,0.3125,11.48008991,14.69024345,6.012060142999999,6.010385125,120.0397047,90.06768749,88.10585290000002,2.44346249,1.000278687,2.444143452,1.985359441,2.011290027,2.009745621,,,0.4139,0.40381412299999997,0.01008587700000002,-0.01008587700000002,0.00010172491485912942,0.024367907707175698,0.42818203070717564,0.4139
227,40,0.625,0.25,0.125,10.40489646,14.20201829,10.11501142,5.829225072000001,29.82314173,91.7648478,92.01788136,1.404053609,1.73522403,2.436347562,1.947642189,1.916230551,1.9954665580000002,,,0.2581,0.25976782600000003,0.0016678260000000389,0.0016678260000000389,2.78164356627613e-06,0.0064619372336305264,0.26622976323363057,0.2614356520000001
228,40,0.5,0.1875,0.3125,11.48207679,14.65535334,6.015571196000001,6.015509486,119.9989811,89.98894947,90.0062485,2.436236371,1.0000102579999999,2.4362613630000003,2.0372775069999998,2.0225149030000003,2.010764925,,,0.295,0.30268290000000003,0.007682900000000048,0.007682900000000048,5.902695241000074e-05,0.026043728813559486,0.3287266288135595,0.3103658000000001
229,80,0.375,0.25,0.375,10.98631833,9.579024127,9.578834758,9.578736315,90.00235455,89.99760099,90.00267055,1.00001977,1.0000102770000001,1.000030047,2.032469823,2.019109696,2.0235639990000003,,,0.2176,0.22825637699999998,0.010656376999999995,0.010656376999999995,0.00011355837076612888,0.0489723207720588,0.2772286977720588,0.23891275399999998
230,80,0.5,0.21875,0.28125,10.5264824,9.443529383,9.443274495,9.443137366,90.00245659,89.99780867,90.00294614,1.000026991,1.000014522,1.000041513,1.9971200569999998,1.9942985709999999,1.9993180030000002,,,0.2279,0.231497272,0.0035972720000000125,0.0035972720000000125,1.294036584198409e-05,0.015784431768319493,0.24728170376831948,0.23509454400000002
232,80,0.53125,0.46875,0.0,10.26721862,24.36951885,6.017968499999999,5.768384301,89.99953057,103.846891,90.00022448,4.049459357,1.0432676090000002,4.224669782,1.869913386,1.876106534,0.0,,,0.0353,0.033378784,0.0019212159999999964,-0.0019212159999999964,3.6910709186559862e-06,0.05442538243626052,0.08780416643626052,0.0353
233,80,0.90625,0.0625,0.03125,9.486684327,9.855439106,9.096673471,8.465368235,90.00539654,90.00130384,90.00234664,1.08341133,1.074575047,1.1642067809999999,1.789915839,1.754319388,1.838774671,,,0.071,0.069995837,0.0010041629999999885,-0.0010041629999999885,1.0083433305689768e-06,0.014143140845070262,0.08413897784507027,0.071
234,80,0.78125,0.0,0.21875,9.957401897999999,9.270277284,9.270006835,9.269648051,90.00172642,89.9993379,90.00278169,1.000029175,1.000038705,1.0000678809999999,1.962277689,0.0,1.953997745,,,0.2364,0.218156777,0.018243223000000003,-0.018243223000000003,0.0003328151854277291,0.07717099407783419,0.2953277710778342,0.2364
237,80,0.1875,0.8125,0.0,10.72185276,24.726763199999997,6.11573341,5.83882135,89.99994243,103.72479440000001,90.00016754,4.04313948,1.04742602,4.234889495,1.95034011,1.888396446,0.0,,,0.0004,1e-08,0.00039999,-0.00039999,1.5999200010000002e-07,0.0,1e-08,0.0004
238,80,0.4375,0.375,0.1875,10.33719824,9.386598545,9.386258292,9.386249392,90.00334529,90.0035709,89.99673963,1.00003625,1.000000948,1.000037198,1.984132698,1.9894269830000002,1.9785304259999998,,,0.201,0.2010118,1.1799999999978494e-05,1.1799999999978494e-05,1.3923999999949248e-10,5.8706467661584544e-05,0.20107050646766159,0.20102359999999997
239,20,0.25,0.0,0.75,12.65696145,12.23192314,6.596236778,3.25885368,90.00007848,90.00008759,105.69227279999998,1.8543790269999998,2.024097252,3.7534434930000002,1.925981114,0.0,1.925981114,,,0.3557,0.338530599,0.01716940100000003,-0.01716940100000003,0.000294788330698802,0.04826933089682325,0.3867999298968232,0.3557
240,80,0.84375,0.125,0.03125,9.567832944,9.884655318,9.120524749,8.490283985,90.0048238,90.00136645,90.00232799,1.083781426,1.074230823,1.164231413,1.797322865,1.7805264669999998,1.7696901669999998,,,0.0787,0.078672092,2.7908000000007038e-05,-2.7908000000007038e-05,7.788564640003929e-10,0.00035461245235078826,0.07902670445235079,0.0787
241,80,0.46875,0.15625,0.375,11.13446467,10.4412418,9.555260715,8.928214883999999,90.00261982,90.0006675,90.00067233,1.092721812,1.070231938,1.169465782,1.890128351,1.868975646,1.89720591,,,0.2585,0.260202333,0.0017023330000000003,0.0017023330000000003,2.897937642889001e-06,0.006585427466150872,0.2667877604661509,0.261904666
242,80,0.0,0.15625,0.84375,13.30300171,24.69903049,6.743534332,6.64127779,90.00037002,90.00003795,105.8246281,3.66262397,1.015397119,3.7190178260000004,0.0,1.9566535630000002,1.948952925,,,0.1637,0.16435973,0.0006597299999999973,0.0006597299999999973,4.352436728999964e-07,0.004030116065974326,0.16838984606597435,0.16501946
244,30,0.916666667,0.083333333,0.0,8.877967896,13.168336800000002,4.832811448,4.8326105130000006,120.0018581,89.98487897,90.01600587,2.724777687,1.0000415790000001,2.724890981,1.882242837,1.8822686730000002,0.0,,,0.015,0.035452118,0.020452118,0.020452118,0.0004182891306859239,1.3634745333333333,1.3989266513333334,0.055904235999999996
245,40,0.25,0.75,0.0,10.56198491,14.2908593,10.17705896,5.85962747,29.72419632,90.92026347,91.05828052,1.404222905,1.7368098930000002,2.438868234,1.934727291,1.973281708,0.0,,,0.1798,0.18162018,0.0018201800000000046,0.0018201800000000046,3.3130552324000167e-06,0.010123359288097912,0.1917435392880979,0.18344036
246,80,0.71875,0.09375,0.1875,10.19847364,10.11639634,9.3007767,8.67121816,90.0043032,90.00100503,90.00181415,1.087693713,1.072603241,1.166663801,1.840173342,1.806868305,1.823114229,,,0.1875,0.197380826,0.00988082600000001,0.00988082600000001,9.763072244227618e-05,0.052697738666666716,0.2500785646666667,0.20726165200000002
248,20,0.375,0.0,0.625,12.12767632,12.18345164,6.442068036,3.20609913,89.99990636,90.0001214,105.4406183,1.891232997,2.009316548,3.8000857569999997,1.914582664,0.0,1.909426003,,,0.3497,0.348561354,0.001138646000000021,-0.001138646000000021,1.2965147133160476e-06,0.0032560651987418384,0.3518174191987418,0.3497
249,30,0.166666667,0.0,0.833333333,12.41417827,14.47685895,5.450532276000001,5.450063481,120.00136940000002,89.99635316,90.00170248,2.656044991,1.000086016,2.656273455,2.10352726,0.0,2.103568746,,,0.1609,0.121579923,0.03932007699999998,-0.03932007699999998,0.0015460684552859275,0.24437586699813538,0.3659557899981354,0.1609
251,40,0.125,0.875,0.0,10.43802081,9.368339104,8.750637679,5.093025443999999,90.00203469,90.00194192,89.99767454,1.070589304,1.718160998,1.839444787,1.858207349,1.8461559769999998,0.0,,,0.0504,0.050644284000000005,0.00024428400000000433,0.00024428400000000433,5.967467265600212e-08,0.004846904761904848,0.055491188761904855,0.05088856800000001
252,80,0.0,0.34375,0.65625,12.44583416,9.985544218,9.985530478,9.985529918,90.00193173,90.00218962,89.99706809,1.000001376,1.000000056,1.0000014320000001,0.0,2.114959798,2.110135768,,,0.1033,0.123049751,0.019749750999999996,0.019749750999999996,0.00039005266456200086,0.19118829622458852,0.31423804722458853,0.142799502
254,80,0.34375,0.1875,0.46875,11.59112912,24.44297765,6.618517456,6.618126358,119.99189409999998,90.01391101,90.00595390000001,3.6931197680000003,1.000059095,3.693338013,2.033384233,2.0908292669999997,2.036666806,,,0.3753,0.368283879,0.007016121000000042,-0.007016121000000042,4.922595388664159e-05,0.018694700239808265,0.3869785792398083,0.3753
256,20,0.625,0.375,0.0,10.14552651,12.13605481,5.749193353,2.99565267,89.99941606,90.00023988,103.8806004,2.11091436,1.9191788859999999,4.05122227,1.8946995469999999,1.815544159,0.0,,,0.0077,0.01057388,0.0028738800000000005,0.0028738800000000005,8.259186254400004e-06,0.3732311688311689,0.3838050488311689,0.013447760000000001
257,80,0.0,0.3125,0.6875,12.54976735,10.01326748,10.01325259,10.01324111,89.9972832,90.00178461,90.00201791,1.000001487,1.000001146,1.0000026340000001,0.0,2.121850348,2.115753443,,,0.0969,0.116488689,0.019588689000000006,0.019588689000000006,0.00038371673673872123,0.20215365325077406,0.31864234225077404,0.13607737800000003
258,20,0.25,0.5,0.25,11.29529074,12.29790596,6.081997578999999,3.11893722,89.99994141,90.00014536,104.4479396,2.022017569,1.950022444,3.9429796410000004,1.9100712359999998,1.891496345,1.947221017,,,0.0999,0.093819431,0.006080569000000008,-0.006080569000000008,3.69733193637611e-05,0.060866556556556636,0.15468598755655663,0.0999
259,40,0.0625,0.25,0.6875,13.32338696,15.16116327,6.371849762,6.370076864,119.99965520000002,90.0094655,89.99936141,2.379397481,1.000278317,2.380059706,2.185478465,2.133261145,2.108502319,,,0.322,0.312579059,0.009420941000000016,-0.009420941000000016,8.87541293254813e-05,0.029257580745341665,0.3418366397453417,0.322
260,80,0.65625,0.0625,0.28125,10.57241632,10.24960112,9.404161309,8.774799674,90.00407476,90.00083818,90.00139526,1.0899006070000001,1.0717237609999999,1.168072378,1.8481981090000001,1.9044611930000002,1.865289371,,,0.2094,0.20562740699999998,0.0037725930000000185,-0.0037725930000000185,1.4232457943649139e-05,0.018016203438395502,0.22364361043839548,0.2094
261,80,0.40625,0.59375,0.0,9.839302929,9.233465017,9.233144691,9.232939157999999,90.00482552,90.00470187,89.99523344,1.000034693,1.000022261,1.000056955,1.9521571869999998,1.9529926869999998,0.0,,,0.1055,0.09476915400000001,0.010730845999999988,-0.010730845999999988,0.00011515105587571575,0.10171418009478662,0.19648333409478663,0.1055
263,80,0.375,0.625,0.0,10.0967816,10.06914858,9.272915072,8.65095232,90.00019855,90.00188988,90.00216218,1.08586658,1.0718952929999999,1.163935276,1.806156595,1.839647136,0.0,,,0.07200000000000001,0.073546757,0.0015467569999999958,0.0015467569999999958,2.392457217048987e-06,0.02148273611111105,0.09502949311111106,0.075093514
264,80,0.34375,0.0625,0.59375,11.99588382,24.60388941,6.711017205,6.710544175,119.99039850000001,90.01686055,90.00588699,3.666193761,1.000070491,3.6664521939999997,2.084655684,1.937161783,2.0795273780000003,,,0.3501,0.32408457399999996,0.026015426000000064,-0.026015426000000064,0.0006768023899614793,0.07430855755498447,0.39839313155498446,0.3501
265,20,0.0,0.75,0.25,11.64615649,12.42785019,6.133059241000001,3.15448809,90.00022638,90.00010474,104.36206440000001,2.026370479,1.944232809,3.939735968,0.0,1.9312077419999998,1.9312077419999998,,,0.1389,0.14221077599999998,0.0033107759999999875,0.0033107759999999875,1.0961237722175917e-05,0.023835680345572267,0.16604645634557225,0.14552155199999997
266,80,0.6875,0.125,0.1875,10.2409894,10.13100468,9.312703523,8.683676018,90.00400864,90.00101540000001,90.00178122,1.087869345,1.0724379290000001,1.166672347,1.8370663369999998,1.818488789,1.846023315,,,0.185,0.190321137,0.0053211370000000036,0.0053211370000000036,2.8314498972769038e-05,0.028762902702702722,0.21908403970270274,0.195642274
267,10,0.75,0.0,0.25,10.35365677,11.92808058,3.165986713,3.165777362,119.99922759999998,90.01183976,90.01397408,3.76757127,1.0000661290000001,3.767820417,2.006673389,0.0,1.827594653,,,0.7676,0.585392955,0.18220704499999996,-0.18220704499999996,0.03319940724763201,0.23737238796248042,0.8227653429624804,0.7676
268,80,0.6875,0.3125,0.0,10.06494185,24.20717523,5.97352991,5.73640403,89.99933925,103.9031723,90.00025034,4.052407135,1.0413370259999999,4.2199215930000005,1.88234071,1.810263984,0.0,,,0.0081,0.010403144,0.002303144,0.002303144,5.304472284736e-06,0.2843387654320988,0.29474190943209877,0.012706288
269,30,0.41666666700000005,0.583333333,0.0,9.515220528,13.41775505,4.956592661,4.956211098,120.0007253,89.99379777,90.00755694,2.7070521960000002,1.0000769870000001,2.7072606039999996,1.928005977,1.9279900509999999,0.0,,,0.069,0.08363264,0.014632639999999988,0.014632639999999988,0.00021411415336959966,0.2120672463768114,0.2956998863768114,0.09826527999999998
270,60,0.666666667,0.083333333,0.25,9.890239291,13.57334746,10.04850602,5.0239592,120.0015801,89.99017854,90.01058646,1.3507826369999998,2.000116964,2.701723266,1.945050219,1.944995923,1.94499378,,,0.1762,0.20784328300000002,0.03164328300000002,0.03164328300000002,0.0010012973590180904,0.17958730419977312,0.38743058719977314,0.23948656600000004
271,40,0.625,0.375,0.0,10.00642883,13.78292894,5.791243858,5.790432912000001,120.003584,90.01622472,89.99968734,2.379960036,1.000140049,2.380293348,1.9095191980000001,1.922741515,0.0,,,0.1796,0.195377193,0.015777192999999995,0.015777192999999995,0.00024891981895924884,0.08784628619153671,0.28322347919153673,0.211154386
272,80,0.4375,0.0625,0.5,11.554612599999999,24.41266059,6.6122261170000005,6.611788343,119.992398,90.0163,90.00966001,3.692048662,1.000066211,3.6922931169999997,2.02431808,2.043742957,2.060528166,,,0.3156,0.29645639,0.019143609999999978,-0.019143609999999978,0.0003664778038320991,0.06065782636248409,0.3571142163624841,0.3156
273,80,0.8125,0.0625,0.125,9.905900531,23.64853418,6.220751293999999,6.22036949,120.0022118,90.01110099,90.00818816,3.801555964,1.00006138,3.801789302,1.9503351000000002,1.7954471909999998,1.862517796,,,0.4192,0.392375333,0.026824667000000024,-0.026824667000000024,0.0007195627596608903,0.06399014074427486,0.45636547374427483,0.4192
274,40,0.25,0.4375,0.3125,11.64460192,14.80154454,10.37015715,6.008179872,30.34281962,91.00796991,91.17110876,1.427321141,1.72600644,2.463565482,2.026177744,2.021139079,1.976591894,,,0.2846,0.34244568,0.057845679999999955,0.057845679999999955,0.003346122694662395,0.20325256500351352,0.5456982450035135,0.40029135999999993
275,80,0.375,0.40625,0.21875,10.76442294,24.09783412,6.423682089,6.423466476000001,119.99569380000001,90.01295354,90.00447385,3.7514051580000003,1.000033566,3.751531079,1.9893857680000002,1.978986161,2.008699324,,,0.3132,0.299559058,0.01364094199999999,-0.01364094199999999,0.0001860752986473637,0.04355345466155808,0.34311251266155807,0.3132
276,30,0.0,0.5,0.5,11.58472625,14.18623301,5.318970073,5.318441245,120.00054329999999,89.99992879,89.99950009999999,2.667101491,1.000099433,2.667366688,0.0,2.065837965,2.065841537,,,0.1612,0.131072986,0.030127014000000008,-0.030127014000000008,0.0009076369725561965,0.18689214640198515,0.31796513240198515,0.1612
277,80,0.09375,0.09375,0.8125,12.82081025,10.08495258,10.08480404,10.08472676,89.99874007,90.00098103,90.00104515,1.000014729,1.0000076629999999,1.000022392,2.1257853669999998,2.1257746859999997,2.134434931,,,0.1117,0.13253991199999998,0.020839911999999988,0.020839911999999988,0.0004343019321677435,0.18657038495971343,0.3191102969597134,0.15337982399999997
279,30,0.666666667,0.166666667,0.166666667,9.654028289,13.47991219,4.9810648539999995,4.980771717,120.0014788,89.98999962,90.010937,2.7062310139999997,1.0000588540000002,2.7063902860000004,1.937371336,1.937325865,1.937362239,,,0.1405,0.166644695,0.026144694999999996,0.026144694999999996,0.0006835450766430247,0.18608323843416366,0.35272793343416364,0.19278939
280,80,0.34375,0.40625,0.25,11.16557852,24.49836973,6.21121128,6.062864451,89.99983286,104.4804139,90.00016076,3.9442177419999997,1.024468109,4.040725292,1.8785101169999998,1.8992892590000001,1.939289106,,,0.0866,0.087913663,0.0013136630000000066,0.0013136630000000066,1.7257104775690173e-06,0.015169318706697537,0.10308298170669754,0.08922732600000001
281,80,0.5625,0.4375,0.0,10.22654571,24.33704809,6.00908078,5.761986397,89.99949258,103.8581078,90.00022959,4.050045087,1.042883542,4.223725364,1.8757042369999999,1.8631603019999998,0.0,,,0.0339,0.026130877,0.007769122999999999,-0.007769122999999999,6.0359272189128986e-05,0.22917766961651917,0.2553085466165192,0.0339
282,60,0.166666667,0.833333333,0.0,9.844917725,13.54246624,10.03698721,5.018022412,120.00018130000001,89.99798153,90.0034157,1.3492561019999998,2.0001878,2.698765595,1.942427071,1.942428354,0.0,,,0.0741,0.07609511299999999,0.001995112999999993,0.001995112999999993,3.980475882768971e-06,0.026924601889338633,0.10301971488933863,0.07809022599999998
283,80,0.96875,0.03125,0.0,9.316402088,9.791562456,9.046314353,8.414233122999999,90.00582740000002,90.00133704,90.00240827,1.082381407,1.07512048,1.163690418,1.7790423869999998,1.753204155,0.0,,,0.0417,0.04484362099999999,0.0031436209999999923,0.0031436209999999923,9.882352991640952e-06,0.07538659472422043,0.12023021572422044,0.047987241999999986
284,40,0.125,0.5625,0.3125,12.17114039,15.017637300000002,6.121927534,6.119443617000001,120.01191940000001,90.03242295,88.17519477,2.453089687,1.000405906,2.45408541,2.0120169690000003,2.05326382,2.0563587169999997,,,0.3639,0.36130718,0.0025928199999999957,-0.0025928199999999957,6.722715552399978e-06,0.007125089310250057,0.3684322693102501,0.3639
285,20,0.125,0.625,0.25,11.46981781,12.36287424,6.107521189,3.13671265,90.0000846,90.00012508,104.404871,2.024204887,1.947108923,3.941347398,1.957798528,1.913206903,1.920638841,,,0.1602,0.171775934,0.011575933999999982,0.011575933999999982,0.00013400224797235558,0.07225926342072397,0.24403519742072396,0.18335186799999997
286,80,0.0625,0.03125,0.90625,13.38504038,24.61755208,6.795367575,6.65848147,90.00031846,90.00004157,105.9838331,3.6226961689999997,1.020558157,3.6971721239999997,1.946962549,1.935821529,1.9473467219999998,,,0.2404,0.250765935,0.010365934999999993,0.010365934999999993,0.00010745260842422485,0.04311952995008316,0.29388546495008316,0.26113187
287,80,0.53125,0.375,0.09375,10.16870274,10.10006854,9.29280861,8.667307924,90.00213263,90.00136894,90.00195418,1.086869316,1.0721678159999999,1.165306301,1.8270810869999998,1.8415615769999998,1.819010534,,,0.1541,0.15381335,0.0002866499999999994,-0.0002866499999999994,8.216822249999965e-08,0.0018601557430240067,0.155673505743024,0.1541
289,80,0.53125,0.21875,0.25,10.39057755,9.402729811,9.402451239,9.402311382999999,90.00253882,89.99780988,90.00306021,1.000029628,1.000014875,1.000044503,1.988102892,1.981931282,1.995042014,,,0.23199999999999998,0.216759285,0.015240714999999988,-0.015240714999999988,0.00023227939371122462,0.06569273706896547,0.28245202206896547,0.23199999999999998
291,80,0.96875,0.03125,0.0,9.359678912,23.37068635,6.08280647,6.082384782999999,120.00658510000001,90.00626249,90.00149277,3.842089415,1.000069329,3.8423557839999996,1.885158593,2.023285755,0.0,,,0.2093,0.210829813,0.001529812999999991,0.001529812999999991,2.3403278149689724e-06,0.007309187768752942,0.21813900076875295,0.212359626
