@relation wpo_1_0_0 caption="WPO 1.0.0" description="generated from ngram/random_state_14/split_6/.csv"
@attribute id numeric
@attribute Natoms numeric
@attribute percent_atom_al numeric
@attribute percent_atom_ga numeric
@attribute percent_atom_in numeric
@attribute vol_per_atom numeric
@attribute a numeric
@attribute b numeric
@attribute c numeric
@attribute alpha numeric
@attribute beta numeric
@attribute gamma numeric
@attribute a_b numeric
@attribute b_c numeric
@attribute a_c numeric
@attribute ecn_bond_dist_Al-Ga numeric
@attribute ecn_bond_dist_Al-In numeric
@attribute ecn_bond_dist_Al-O numeric
@attribute ecn_bond_dist_Ga-Al numeric
@attribute ecn_bond_dist_Ga-In numeric
@attribute ecn_bond_dist_Ga-O numeric
@attribute ecn_bond_dist_In-Al numeric
@attribute ecn_bond_dist_In-Ga numeric
@attribute ecn_bond_dist_In-O numeric
@attribute ecn_bond_dist_O-Al numeric
@attribute ecn_bond_dist_O-Ga numeric
@attribute ecn_bond_dist_O-In numeric
@attribute Ef numeric
@attribute ngram_predE numeric
@attribute abs_error numeric
@attribute error numeric
@attribute sq_error numeric
@attribute norm_abs_error numeric
@attribute sum_Ef_and_normalized_error numeric
@attribute sum_pred_Ef_and_abs_error numeric
@data
309,60,0.708333333,0.041666667,0.25,9.834597652,13.55256228,10.02787138,5.01365675,120.001671,89.98949167,90.01126303,1.35148944,2.000111272,2.703129264,0.711504744,3.220707757,1.941220235,2.846038078,3.342503697,1.941184995,2.917683528,1.169074067,1.941219585,1.949106022,0.335242028,1.263670481,0.2137,0.220088681,0.006388681,0.006388681,4.08152449198e-05,0.0298955591951,0.249984240195,0.226477362
310,40,0.5,0.1875,0.3125,11.2725285,14.63930778,10.26396703,5.945260945,30.32049095,90.92487717,91.07310803,1.426281645,1.726411528,2.462349074,1.183803563,3.159424108,1.99424013,3.165365574,3.13047371,2.001955583,3.075226137,2.488779046,2.02650605,1.466961561,0.920044369,1.780345836,0.3983,0.439089055,0.040789055,0.040789055,0.00166374700779,0.102407870952,0.541496925952,0.47987811
311,80,0.5,0.21875,0.28125,10.5264824,9.443529383,9.443274495,9.443137366,90.00245659,89.99780867,90.00294614,1.000026991,1.000014522,1.000041513,2.989556487,2.93316503,2.000415246,3.124604259,3.126966913,1.994294111,3.119907155,3.17941231,1.993463359,1.844376949,1.31498082,1.477194659,0.228,0.229114355,0.001114355,0.001114355,1.24178706602e-06,0.00488752192982,0.23400187693,0.23022871
312,40,0.375,0.3125,0.3125,11.77276991,14.83053449,6.059099995,6.057075012,120.027712,90.05203565,88.13620961,2.447646433,1.000334317,2.448464723,3.098125632,3.298017263,2.03809707,3.205954853,3.303286115,2.004412415,3.21746671,3.220646483,2.004727744,1.888559337,1.778258617,1.425709426,0.3049,0.344000748,0.039100748,0.039100748,0.00152886849416,0.128241220072,0.472241968072,0.383101496
313,80,0.21875,0.0625,0.71875,12.3107089,9.949382007,9.949293896,9.949120333,89.99891172,90.00097335,90.00125314,1.000008856,1.000017445,1.000026301,0.944140414,3.287084219,2.097205325,1.652241205,3.287080418,2.111085948,3.361153462,2.433365632,2.105650516,1.382106937,0.534666286,2.107074399,0.1801,0.176533862,0.003566138,-0.003566138,1.2717340235e-05,0.0198008772904,0.19633473929,0.1801
315,20,0.625,0.0,0.375,11.10684655,12.08654595,6.133969061,3.10059002,89.99954366,90.00019097,104.9066656,1.970428255,1.978323165,3.89814386,0.0,3.272207521,1.887875908,0.0,0.0,0.0,3.219258911,0.0,1.872938707,1.771946816,0.0,1.460340613,0.3638,0.365515877,0.001715877,0.001715877,2.94423387913e-06,0.00471653930731,0.370232416307,0.367231754
316,80,0.3125,0.34375,0.34375,11.24042449,24.30564885,6.536004576,6.53571337,119.9932017,90.01141346,90.00477655,3.718731921,1.000044556,3.718897613,3.29882046,3.360337824,2.021972913,3.268021646,3.40810863,1.960463209,3.268021646,3.352058246,2.083438101,1.69008718,1.613148334,1.91933062,0.2421,0.241142661,0.000957339,-0.000957339,9.16497960921e-07,0.00395431226766,0.245096973268,0.2421
320,30,0.333333333,0.666666667,0.0,9.624292309,13.4593253,4.977225563,4.976814077,120.0005424,89.995212,90.00617042,2.704182306,1.000082681,2.704405889,3.072396984,0.0,1.92721484,1.536198492,0.0,1.927214837,0.0,0.0,0.0,0.963633385,1.606043886,0.0,0.0778,0.096010553,0.018210553,0.018210553,0.000331624240566,0.234068804627,0.330079357627,0.114221106
321,80,0.0,0.8125,0.1875,10.95507957,9.569934289,9.569905957,9.569492426,90.00432497,90.00507565,89.99380505,1.000002961,1.000043213,1.000046174,0.0,0.0,0.0,0.0,3.156558353,2.025371044,0.0,3.161580771,2.017148439,0.0,2.023891907,1.246388689,0.1253,0.131782213,0.006482213,0.006482213,4.20190853774e-05,0.0517335434956,0.183515756496,0.138264426
322,60,0.416666667,0.0,0.583333333,11.23365278,14.07181433,10.51792247,5.258578113,120.0014962,89.99389355,90.00569814,1.337889148,2.000145713,2.675973244,0.0,3.06838063,2.032357084,0.0,0.0,0.0,3.133697283,0.0,2.032357837,1.604194274,0.0,1.942926205,0.2481,0.242015287,0.006084713,-0.006084713,3.70237322924e-05,0.0245252438533,0.266540530853,0.2481
324,40,0.25,0.4375,0.3125,11.97078754,14.92407913,6.090498571,6.088243032,120.0197876,90.04205398,88.15591078,2.4503871,1.000370475,2.451294906,3.155635632,3.14410435,2.037599469,3.251426602,3.121037731,2.05352812,3.31914447,3.217644188,2.015335884,1.462401227,1.983913326,1.435654483,0.3146,0.275312326,0.039287674,-0.039287674,0.00154352132833,0.1248813541,0.4001936801,0.3146
326,80,0.0,0.1875,0.8125,12.9712939,10.12421979,10.12408727,10.12408638,89.99814003,90.00121019,90.00135502,1.00001309,1.000000088,1.000013177,0.0,0.0,0.0,0.0,3.344838678,2.162299261,0.0,3.124925576,2.13622993,0.0,1.621744973,2.134079434,0.0641,0.086810352,0.022710352,0.022710352,0.000515760087964,0.354295663027,0.441106015027,0.109520704
330,80,0.03125,0.5,0.46875,12.20040651,24.76548608,6.42251537,6.351151481,90.00024639,104.9427116,90.00008375,3.856041543,1.01123637,3.899369454,3.211257685,3.239305506,1.956558867,0.625250591,3.370841023,1.935384306,1.13024807,3.285509934,1.933972669,0.262333802,1.878947105,1.618034931,0.2113,0.215451842,0.004151842,0.004151842,1.7237791993e-05,0.0196490392806,0.235100881281,0.219603684
331,80,0.46875,0.28125,0.25,10.47768392,9.428916639,9.428628845,9.4285508,90.00279236,89.9973815,90.00317134,1.000030523,1.000008278,1.000038801,3.154968737,3.118389741,1.994467533,3.118722704,3.219262173,1.990371599,3.11714976,3.179634831,1.997312008,1.887856898,1.60294325,1.388818613,0.2235,0.212497202,0.011002798,-0.011002798,0.000121061563829,0.0492295212528,0.261726723253,0.2235
332,30,0.416666667,0.166666667,0.416666667,10.72322774,13.88493465,5.172555073,5.172171967,120.0012656,89.99415942,90.00606396,2.684347378,1.000074071,2.68454621,1.960244369,2.965923329,2.008575077,3.159520154,3.307314653,2.008682012,2.87578529,0.567371754,2.008660616,2.028370207,0.66956757,1.693579222,0.2135,0.225621198,0.012121198,0.012121198,0.000146923440955,0.0567737611241,0.282394959124,0.237742396
333,80,0.40625,0.59375,0.0,9.839302929,9.233465017,9.233144691,9.232939158,90.00482552,90.00470187,89.99523344,1.000034693,1.000022261,1.000056955,3.051654055,0.0,1.950172806,3.081312295,0.0,1.954350422,0.0,0.0,0.0,1.639711718,1.921241925,0.0,0.1086,0.099644971,0.008955029,-0.008955029,8.01925443908e-05,0.0824588305709,0.182103801571,0.1086
334,80,0.75,0.0625,0.1875,10.16799879,23.77579788,6.285559435,6.285178407,120.0003534,90.01232853,90.01046639,3.782606485,1.000060623,3.782835799,2.105570741,3.20958154,1.914935968,3.142629459,1.571294602,2.08286932,3.142647793,0.523764867,2.038118164,1.909302061,0.5208044,1.514514226,0.2416,0.245897941,0.004297941,0.004297941,1.84722968395e-05,0.017789490894,0.263687431894,0.250195882
335,80,0.21875,0.25,0.53125,12.09888791,24.55406417,6.40416818,6.37726893,90.00005467,105.1611262,90.00010676,3.834075477,1.004217989,3.850247565,2.377335543,3.252432898,1.909695296,1.639676268,3.275509435,1.913247032,3.336730564,3.375760435,1.930309295,1.023429288,1.207050992,1.965654333,0.1309,0.128502486,0.002397514,-0.002397514,5.7480733802e-06,0.0183156149733,0.146818100973,0.1309
337,20,0.5,0.0,0.5,11.61100376,12.13499252,6.287976845,3.15334458,89.99972816,90.00015579,105.1789883,1.929872329,1.994065883,3.848292571,0.0,3.256124894,1.88736144,0.0,0.0,0.0,3.256124894,0.0,1.906219105,1.614225573,0.0,1.638790825,0.2549,0.262902846,0.008002846,0.008002846,6.40455440997e-05,0.0313960219694,0.294298867969,0.270905692
338,20,0.5,0.5,0.0,10.30800063,12.20099531,5.774783134,3.01342811,89.99956867,90.0002193,103.8356938,2.112805802,1.916350058,4.048875521,3.178299119,0.0,1.875416695,3.178299119,0.0,1.875416695,0.0,0.0,0.0,1.578299946,1.578299946,0.0,0.0402,0.039819054,0.000380946,-0.000380946,1.45119854916e-07,0.00947626865672,0.0492953226567,0.0402
339,40,0.0,0.875,0.125,11.00580623,9.522099869,8.905346959,5.191564782,90.00137072,90.00116567,89.9969272,1.069256472,1.715349289,1.834148329,0.0,0.0,0.0,0.0,2.359357654,1.879927965,0.0,3.041040354,1.89103088,0.0,1.923731646,0.672409969,0.1015,0.130865012,0.029365012,0.029365012,0.00086230392976,0.289310463054,0.420175475054,0.160230024
340,80,0.40625,0.0,0.59375,11.62066044,9.759898634,9.75988969,9.759567723,89.99930013,90.00090775,90.00151222,1.000000916,1.00003299,1.000033906,0.0,3.228425414,2.071923818,0.0,0.0,0.0,3.224482916,0.0,2.058695276,2.038175275,0.0,2.074244008,0.2332,0.20441803,0.02878197,-0.02878197,0.000828401797081,0.123421826758,0.327839856758,0.2332
341,80,0.4375,0.28125,0.28125,10.61434583,9.469716304,9.469452139,9.469376845,90.00270991,89.99738225,90.00305727,1.000027897,1.000007951,1.000035848,3.233900406,3.132120156,1.999826323,3.135935182,3.182750775,2.004858773,3.134077808,3.229573116,2.004868488,1.896638688,1.476389175,1.565486611,0.2328,0.217228471,0.015571529,-0.015571529,0.000242472515398,0.0668880111684,0.284116482168,0.2328
342,40,0.0,0.5,0.5,12.24705252,9.84024859,9.219985424,5.399521407,90.00016076,89.99892136,89.99838172,1.067273769,1.707556046,1.822429776,0.0,0.0,0.0,0.0,3.295857142,1.939841876,0.0,3.295436957,1.963008561,0.0,1.875532532,1.951800533,0.2089,0.219358279,0.010458279,0.010458279,0.000109375599642,0.0500635662997,0.2694218453,0.229816558
344,80,0.125,0.0,0.875,13.3737448,11.15658549,10.11068883,9.484861141,90.00085002,90.00039827,89.99670157,1.103444649,1.065981745,1.176251853,0.0,3.279577394,2.01761064,0.0,0.0,0.0,3.145716972,0.0,2.010075976,1.013345708,0.0,2.042066314,0.2385,0.240784337,0.002284337,0.002284337,5.21819552957e-06,0.00957793291405,0.250362269914,0.243068674
345,80,0.46875,0.53125,0.0,9.755777997,9.207278869,9.206905667,9.206761847,90.00457718,90.00459382,89.99566568,1.000040535,1.000015621,1.000056157,3.041813384,0.0,1.945832666,3.045593115,0.0,1.948247674,0.0,0.0,0.0,1.840924056,1.880131503,0.0,0.1093,0.096754012,0.012545988,-0.012545988,0.000157401814896,0.114784885636,0.211538897636,0.1093
346,80,0.90625,0.03125,0.0625,9.610900528,23.49786473,6.147124369,6.146714422,120.0045148,90.00812787,90.00573005,3.822578383,1.000066694,3.822833325,1.027924233,1.700831716,1.903580804,3.073251957,0.0,1.774146219,3.073251957,0.0,2.042260716,1.880015539,0.191136843,0.694206373,0.2295,0.226310361,0.003189639,-0.003189639,1.01737969503e-05,0.0138982091503,0.24020857015,0.2295
347,30,0.25,0.5,0.25,10.45818403,13.78120134,5.12743604,5.126994211,120.0006918,89.99679268,90.0038974,2.687737347,1.000086177,2.687968968,1.877109872,2.18744153,1.991623979,1.940274517,2.639356853,1.991611149,3.091272193,2.878829447,1.991598403,1.718552358,2.030871668,1.34739455,0.1739,0.178642746,0.004742746,0.004742746,2.24936396205e-05,0.0272728349626,0.205915580963,0.183385492
348,80,0.21875,0.4375,0.34375,11.58990667,24.60355056,6.29923083,6.184570916,90.00000352,104.6856989,90.00012889,3.905802347,1.018539672,3.97821464,3.23964308,3.259352938,1.911286709,3.066676729,3.249929291,1.90695611,2.933767988,3.238427838,1.929396484,1.158687673,1.712418512,1.543533916,0.147,0.137221068,0.009778932,-0.009778932,9.56275110606e-05,0.0665233469388,0.203744414939,0.147
349,80,0.40625,0.3125,0.28125,10.91230368,24.15470583,6.460047801,6.459771186,119.9951024,90.01348578,90.00590548,3.739090882,1.000042821,3.739250994,3.303516417,3.230023642,1.968634321,3.325529764,3.230020191,2.053829485,3.26529994,3.265334424,1.984787693,1.776335338,1.575663738,1.799460528,0.3365,0.333455317,0.003044683,-0.003044683,9.27009457049e-06,0.00904809212481,0.342503409125,0.3365
350,80,0.5625,0.0,0.4375,11.17936412,24.2382275,6.527402837,6.52696138,119.9944182,90.01581276,90.01391323,3.713303454,1.000067636,3.713554607,0.0,3.26364045,2.018810212,0.0,0.0,0.0,3.263599159,0.0,2.018786326,1.916994417,0.0,1.928214391,0.3848,0.387620098,0.002820098,0.002820098,7.9529527296e-06,0.00732873700624,0.394948835006,0.390440196
351,80,0.28125,0.5,0.21875,11.16914453,24.57157886,6.21149716,6.043571868,89.99989612,104.3742719,90.00015456,3.95582228,1.027785769,4.065737845,3.176322192,2.181536689,1.919609498,3.221240175,2.510629332,1.911396649,3.284513496,3.268489903,1.878310599,1.621215828,1.791633462,0.914606642,0.1978,0.216263984,0.018463984,0.018463984,0.000340918705152,0.0933467340748,0.309610718075,0.234727968
352,80,0.46875,0.1875,0.34375,11.03420596,10.40657859,9.528749403,8.901991997,90.00250573,90.00071154,90.00082369,1.092124281,1.070406422,1.169016844,2.591907846,3.244722803,1.871474977,3.16221258,3.170452073,1.904461441,3.126634124,3.231379135,1.888855745,1.726873828,1.19816261,1.524227679,0.276,0.271105059,0.004894941,-0.004894941,2.39604473935e-05,0.0177352934783,0.288840352478,0.276
353,80,0.03125,0.03125,0.9375,13.75713938,11.26974568,10.19951003,9.574689532,90.00009203,90.0003187,89.99592423,1.104930104,1.06525752,1.177035103,0.0,3.291309854,2.074347097,0.0,3.29132615,2.034876814,1.31964224,1.288379288,2.028157363,0.280413487,0.27505798,2.058960352,0.2061,0.206837268,0.000737268,0.000737268,5.43564103824e-07,0.00357723435226,0.210414502352,0.207574536
354,80,0.0,0.25,0.75,12.75936865,10.06874323,10.06866969,10.0686632,89.9977123,90.00149458,90.00168185,1.000007304,1.000000645,1.000007948,0.0,0.0,0.0,0.0,3.326524352,2.146945363,0.0,3.326530903,2.123535894,0.0,1.972425961,2.124775538,0.0846,0.10273984,0.01813984,0.01813984,0.000329053795226,0.21441891253,0.31715875253,0.12087968
355,80,0.375,0.46875,0.15625,10.8768245,24.49063931,6.14985489,5.960354257,89.99976785,104.2355123,90.0001779,3.982311737,1.031793518,4.108923439,3.181188906,2.981351309,1.889306838,3.199113115,2.851114649,1.893702319,3.168948231,3.236112169,1.923005531,1.560075153,1.589409505,0.953807432,0.1095,0.11227982,0.00277982,0.00277982,7.7273992324e-06,0.0253864840183,0.137666304018,0.11505964
356,80,0.25,0.75,0.0,10.05019832,9.298930513,9.298742366,9.298382489,90.00544114,90.00496924,89.99416348,1.000020234,1.000038703,1.000058938,3.072086704,0.0,1.966496517,3.132540218,0.0,1.966497624,0.0,0.0,0.0,1.414248373,1.968816509,0.0,0.097,0.094835779,0.002164221,-0.002164221,4.68385253684e-06,0.022311556701,0.117147335701,0.097
357,40,0.1875,0.0,0.8125,13.04749637,10.03380014,9.40749068,5.529017108,90.00041701,89.99734448,90.00128821,1.066575613,1.701476139,1.814752956,0.0,3.230788092,2.012621086,0.0,0.0,0.0,3.425521124,0.0,1.990235694,1.433891582,0.0,2.026542159,0.2554,0.254194605,0.001205395,-0.001205395,1.45297710602e-06,0.00471963586531,0.258914240865,0.2554
358,20,0.75,0.0,0.25,10.61510753,12.03811207,5.980051139,3.04783547,89.99935245,90.00022703,104.6228607,2.013045004,1.962064947,3.949725039,0.0,2.717993229,1.867814068,0.0,0.0,0.0,3.168097807,0.0,1.867814068,1.726631922,0.0,0.969746592,0.3008,0.276861985,0.023938015,-0.023938015,0.00057302856214,0.0795811668883,0.356443151888,0.3008
359,80,0.5,0.40625,0.09375,10.21113995,10.11467884,9.304735879,8.679767032,90.00182922,90.00138442,90.00192521,1.087046314,1.072002952,1.165316857,3.051268385,2.773334781,1.831535419,3.048135564,2.795263129,1.83508068,3.000939692,3.110167818,1.84593967,1.797742807,1.644722608,0.656623368,0.1382,0.131617051,0.006582949,-0.006582949,4.33352175366e-05,0.0476334949349,0.179250545935,0.1382
360,30,0.583333333,0.416666667,0.0,9.299543313,13.33461501,4.915329125,4.915007568,120.0010962,89.99090873,90.01034838,2.7128631,1.000065424,2.713040586,2.979869967,0.0,1.912738367,2.787321295,0.0,1.912751589,0.0,0.0,0.0,1.952039683,1.633238236,0.0,0.062,0.070337606,0.008337606,0.008337606,6.95156738112e-05,0.134477516129,0.204815122129,0.078675212
361,80,0.6875,0.125,0.1875,10.2486003,23.82273344,6.304163617,6.303818972,119.9996868,90.01387718,90.00879849,3.778888824,1.000054672,3.779095425,2.067272613,2.988284365,1.954076542,3.151909486,3.321106063,1.954068129,3.151909486,2.213880579,1.95403728,1.936528572,0.78184547,1.250056582,0.3622,0.350112745,0.012087255,-0.012087255,0.000146101733435,0.0333717697405,0.38348451474,0.3622
362,30,0.083333333,0.833333333,0.083333333,10.19754885,13.67747143,5.082320759,5.081819791,120.0001154,89.99939006,90.00175054,2.691186188,1.00009858,2.691451486,2.794471543,0.0,1.974571167,0.919710468,1.662804132,1.974574365,0.0,2.794471543,1.974571167,0.677770296,1.974611284,0.677770296,0.1123,0.107521208,0.004778792,-0.004778792,2.28368529793e-05,0.0425538023152,0.150075010315,0.1123
364,30,0.666666667,0.25,0.083333333,9.421602575,13.3864781,4.937879988,4.937587634,120.0013801,89.98975235,90.01132542,2.710976802,1.00005921,2.711137319,1.175111516,0.794338114,1.921239586,3.133630708,3.282485549,1.921251407,2.735018114,2.894832856,1.921204131,1.601117122,0.960688736,0.660098205,0.1264,0.141569729,0.015169729,0.015169729,0.000230120677933,0.120013678797,0.261583407797,0.156739458
365,40,0.125,0.125,0.75,12.92442545,10.00463374,9.379950347,5.508958541,90.00024178,89.99758461,90.00047573,1.066597729,1.702672162,1.816066261,1.802578265,3.240131936,1.97459986,1.802578265,3.240132252,1.99432825,2.602300997,2.617434274,1.989028878,0.790050137,0.904216243,2.028131181,0.2422,0.273234904,0.031034904,0.031034904,0.000963165266289,0.128137506193,0.401372410193,0.304269808
366,80,0.78125,0.15625,0.0625,9.764106976,23.59166288,6.183507091,6.1831864,120.0031133,90.01355528,90.00319786,3.815256057,1.000051865,3.815453935,3.166941,1.873471922,1.924403969,3.091587285,1.236669349,1.945947006,3.091529893,1.5457966,1.784698452,1.866642105,0.994408154,0.384230253,0.2771,0.328953155,0.051853155,0.051853155,0.00268874968345,0.187127950198,0.516081105198,0.38080631
367,80,0.5,0.0,0.5,11.61100375,24.26998505,6.30668915,6.287976845,89.99972825,105.1789883,90.00015579,3.848292578,1.002975886,3.85974466,0.0,3.254605835,1.882647022,0.0,0.0,0.0,3.254605835,0.0,1.910933522,1.768806928,0.0,1.902622852,0.1442,0.14677219,0.00257219,0.00257219,6.6161613961e-06,0.0178376560333,0.164609846033,0.14934438
368,80,0.40625,0.4375,0.15625,10.83455627,24.45816228,6.14096717,5.953969164,89.99973106,104.2464839,90.00018297,3.982786685,1.031407285,4.107875202,3.13223296,2.744360788,1.890609386,3.142637511,2.772016894,1.887711439,3.177342205,3.12365217,1.920361639,1.594067431,1.667510019,0.9936016,0.0893,0.103083162,0.013783162,0.013783162,0.000189975554718,0.154346718925,0.257429880925,0.116866324
369,80,0.0,0.96875,0.03125,11.05842179,24.91342666,6.18654928,5.909211631,90.00016995,103.7502508,90.00013244,4.02703115,1.046933105,4.216032225,0.0,0.0,0.0,0.0,0.847021165,1.92022434,0.0,3.09327464,1.973239776,0.0,1.878801802,0.254086047,0.0081,0.010403144,0.002303144,0.002303144,5.30447228474e-06,0.284338765432,0.294741909432,0.012706288
370,80,0.21875,0.0,0.78125,12.51764773,10.00485801,10.00471612,10.00453742,89.99933589,90.00064081,90.0009649,1.000014182,1.000017862,1.000032044,0.0,3.305403169,2.136802525,0.0,0.0,0.0,3.173196124,0.0,2.110010919,1.869715822,0.0,2.108905191,0.139,0.158105035,0.019105035,0.019105035,0.000365002362351,0.137446294964,0.295551329964,0.17721007
371,80,0.4375,0.15625,0.40625,11.25726069,24.29200991,6.542791052,6.542414068,119.9936437,90.01478881,90.00856598,3.71279011,1.000057622,3.713004047,2.42380112,3.336483976,1.985001113,3.271446695,3.332260519,1.996589443,3.271357209,2.083384359,2.075545652,1.831487436,0.88411806,2.120971813,0.2478,0.258313751,0.010513751,0.010513751,0.00011053896009,0.0424283736885,0.300742124688,0.268827502
372,80,0.15625,0.5,0.34375,11.6784513,24.66852032,6.31700627,6.197312918,90.00007443,104.6643573,90.00011868,3.905096697,1.01931375,3.980518758,3.210122678,3.289598082,1.926962833,2.269387635,3.243319043,1.917109333,2.415247574,3.176743284,1.923655364,0.879153928,1.88421298,1.61064505,0.1634,0.1650598,0.0016598,0.0016598,2.75493604e-06,0.0101578947368,0.175217694737,0.1667196
373,80,0.0,0.9375,0.0625,10.82787266,24.17934497,6.43156575,6.431499226,119.9933136,90.00799651,89.99581015,3.759480337,1.000010343,3.759519223,0.0,0.0,0.0,0.0,1.707308067,1.983447269,0.0,3.215749613,2.128446058,0.0,1.93985599,0.721043074,0.168,0.168698858,0.000698858,0.000698858,4.88402504164e-07,0.00415986904762,0.172858727048,0.169397716
374,80,0.53125,0.46875,0.0,9.672727167,9.18109275,9.18066667,9.180584546,90.00432769,90.00448506,89.99610054,1.000046411,1.000008945,1.000055356,3.036910164,0.0,1.941194954,3.036341273,0.0,1.942011794,0.0,0.0,0.0,1.871614189,1.707215012,0.0,0.1054,0.094890895,0.010509105,-0.010509105,0.000110441287901,0.0997068785579,0.194597773558,0.1054
375,30,0.666666667,0.083333333,0.25,9.890239291,13.57334746,5.02425301,5.0239592,120.0015801,89.99017854,90.01058651,2.701565274,1.000058482,2.701723266,1.13830406,3.119291883,1.953486232,2.773197765,3.678175111,1.953523722,2.773197765,1.22605837,1.953473738,1.953596989,0.670876723,1.667356114,0.171,0.202241638,0.031241638,0.031241638,0.000976039944923,0.182699637427,0.384941275427,0.233483276
376,80,0.875,0.0,0.125,9.568014534,9.147883409,9.147540021,9.147172627,90.00200071,89.99937458,90.0031406,1.000037539,1.000040165,1.000077705,0.0,2.536166979,1.934566446,0.0,0.0,0.0,3.022200242,0.0,1.934566996,1.931962821,0.0,0.694071982,0.1836,0.200761344,0.017161344,0.017161344,0.000294511727886,0.093471372549,0.294232716549,0.217922688
377,80,0.03125,0.0,0.96875,13.45967949,10.24982553,10.24955475,10.24951305,89.99940127,90.00045272,90.00046785,1.000026419,1.000004068,1.000030487,0.0,3.386299982,2.189121785,0.0,0.0,0.0,1.406012941,0.0,2.166982021,0.273640906,0.0,2.160533742,0.0217,0.035228437,0.013528437,0.013528437,0.000183018607663,0.623430276498,0.658658713498,0.048756874
378,80,0.28125,0.375,0.34375,11.28583843,24.32917155,6.546011783,6.545730206,119.9928651,90.01038941,90.00420528,3.716640354,1.000043017,3.716800232,3.307159605,3.34128013,2.009880977,3.40099735,3.324158975,2.024923942,3.356823804,3.356687368,2.037231823,1.478584495,1.831671239,1.917664365,0.3062,0.304465386,0.001734614,-0.001734614,3.008885729e-06,0.00566497060745,0.310130356607,0.3062
379,80,0.0,0.53125,0.46875,11.83427867,9.819296683,9.819272649,9.81910897,90.00284607,90.0032718,89.99577088,1.000002448,1.000016669,1.000019117,0.0,0.0,0.0,0.0,3.246127091,2.076201408,0.0,3.245289207,2.077066391,0.0,1.912336803,1.915798319,0.1313,0.14586225,0.01456225,0.01456225,0.000212059125062,0.110908225438,0.256770475438,0.1604245
380,30,0.5,0.5,0.0,9.406971871,13.37618496,4.935960505,4.935608923,120.00091,89.9923634,90.00894955,2.709945703,1.000071234,2.710138742,2.503691638,0.0,1.920370007,2.430748665,0.0,1.920370004,0.0,0.0,0.0,1.619977081,1.619959565,0.0,0.0688,0.085455733,0.016655733,0.016655733,0.000277413441767,0.242089142442,0.327544875442,0.102111466
381,80,0.8125,0.1875,0.0,9.546973136,23.48789769,6.12790029,6.127599615,120.0047797,90.01418591,89.99902314,3.832943843,1.000049069,3.833131922,2.968041517,0.0,1.902927345,3.063655613,0.0,1.902972454,0.0,0.0,0.0,1.886852786,1.039206449,0.0,0.2278,0.225711484,0.002088516,-0.002088516,4.36189908226e-06,0.00916820017559,0.234879684176,0.2278
382,40,0.5,0.4375,0.0625,10.41832235,14.28622172,10.06757912,5.786202293,30.14344521,94.30214806,93.66388545,1.419032475,1.739928646,2.469015253,3.029387855,1.139331996,1.897215289,3.004744536,1.818269356,1.909639096,2.893101147,2.99696281,1.948372618,1.584988723,1.698442131,0.50439225,0.294,0.201140756,0.092859244,-0.092859244,0.00862283919625,0.315847768707,0.516988524707,0.294
383,30,0.25,0.75,0.0,9.734190339,13.50089569,4.997859211,4.997417851,120.000361,89.99660641,90.00479006,2.701335736,1.000088318,2.701574311,2.835188095,0.0,1.934811067,2.33954744,0.0,1.934827992,0.0,0.0,0.0,1.658872283,1.934865324,0.0,0.0761,0.076207397,0.000107397,0.000107397,1.1534115609e-08,0.00141126149803,0.077618658498,0.076314794
384,40,0.3125,0.375,0.3125,11.45256906,14.32330049,6.077623271,6.076688602,120.0025876,90.01693672,90.00382502,2.356727268,1.000153812,2.357089762,3.177386303,3.207700642,1.992831824,3.166858354,3.166947006,2.006962553,3.207700603,3.177409596,1.992831868,1.677483881,1.850342182,1.677462928,0.2733,0.288454792,0.015154792,0.015154792,0.000229667720563,0.0554511233077,0.343905915308,0.303609584
385,80,0.15625,0.1875,0.65625,12.20250356,9.920084856,9.920060682,9.919943865,89.99807833,90.00156677,90.00165773,1.000002437,1.000011776,1.000014213,1.969906154,3.284351461,2.096569033,1.095353428,3.280281134,2.104867587,3.42370909,3.191830877,2.096304065,1.020340471,1.238228244,2.060858208,0.1691,0.173784483,0.004684483,0.004684483,2.19443809773e-05,0.0277024423418,0.201486925342,0.178468966
386,40,0.875,0.0,0.125,10.4642823,14.20946343,5.834602183,5.833662206,120.0540024,90.09671455,89.16968852,2.43537828,1.00016113,2.435770692,0.0,1.731284699,1.958400656,0.0,0.0,0.0,2.89344555,0.0,2.002506605,1.906523834,0.0,0.840306904,0.3116,0.343043476,0.031443476,0.031443476,0.000988692182963,0.100909743261,0.443953219261,0.374486952
387,80,0.0,0.0625,0.9375,13.71718777,25.30569245,7.076026051,7.07535979,119.9843388,90.01682698,89.98048291,3.576257672,1.000094166,3.576594435,0.0,0.0,0.0,0.0,3.537679895,2.042517083,0.0,2.213809149,2.187668938,0.0,0.428159069,2.083449731,0.1791,0.182503149,0.003403149,0.003403149,1.15814231162e-05,0.0190013902848,0.201504539285,0.185906298
388,40,0.8125,0.1875,0.0,9.517705203,9.105941717,8.476522933,4.93230171,90.00151279,90.00238371,90.00440003,1.07425436,1.718573484,1.846185058,2.942903227,0.0,1.796845385,3.095499267,0.0,1.766147742,0.0,0.0,0.0,1.859347698,0.748323848,0.0,0.0391,0.038528661,0.000571339,-0.000571339,3.26428252921e-07,0.0146122506394,0.0531409116394,0.0391
