id,Natoms,percent_atom_al,percent_atom_ga,percent_atom_in,vol_per_atom,a,b,c,alpha,beta,gamma,a_b,b_c,a_c,ecn_bond_dist_Al-Ga,ecn_bond_dist_Al-In,ecn_bond_dist_Al-O,ecn_bond_dist_Ga-Al,ecn_bond_dist_Ga-In,ecn_bond_dist_Ga-O,ecn_bond_dist_In-Al,ecn_bond_dist_In-Ga,ecn_bond_dist_In-O,ecn_bond_dist_O-Al,ecn_bond_dist_O-Ga,ecn_bond_dist_O-In,Ef,ngram_predE,abs_error,error,sq_error,norm_abs_error,sum_Ef_and_normalized_error,sum_pred_Ef_and_abs_error
297,30,0.25,0.166666667,0.583333333,11.47806686,14.15495794,5.300247256,5.299805953,120.0011613,89.99623115,90.00316713,2.670622191,1.000083268,2.670844568,3.034568856,2.963298304,2.056119585,2.998933584,3.227675651,2.056088498,2.373898549,2.535152824,2.056155192,1.410142248,1.410149825,2.075856723,0.2522,0.201117214,0.051082786,-0.051082786,0.00260945102552,0.202548715305,0.403665929305,0.2522
298,80,0.65625,0.125,0.21875,10.37929619,10.18027541,9.351140622,8.722355403,90.00383535,90.00095334,90.00163422,1.088666701,1.072088924,1.167147512,2.761461711,3.154162779,1.847139866,3.006453174,3.154310565,1.842049274,3.048675666,2.70163554,1.839520801,1.787190652,0.798990078,1.260051332,0.2228,0.216507618,0.006292382,-0.006292382,3.95940712339e-05,0.0282422890485,0.244749907048,0.2228
299,30,0.416666667,0.5,0.083333333,9.749166071,13.51118863,4.999778772,4.999396717,120.0008285,89.99399842,90.0071864,2.702357293,1.00007642,2.702563808,2.916839619,1.318318395,1.94412999,2.357191667,1.632189673,1.944120494,2.930828043,2.760497972,1.944072979,1.983401468,1.963799446,0.667670637,0.1196,0.124947037,0.005347037,0.005347037,2.85908046794e-05,0.0447076672241,0.169654704224,0.130294074
300,80,0.5,0.25,0.25,10.95163311,24.33598584,6.16677268,6.030994379,89.99965013,104.5348682,90.00018631,3.94630824,1.022513419,4.035153129,3.21722276,3.22798154,1.879657076,3.089689134,3.278779346,1.879657076,3.127499253,2.817625739,1.91678871,1.793007937,1.287447269,1.371873157,0.1396,0.142867828,0.003267828,0.003267828,1.06786998376e-05,0.0234085100287,0.166276338029,0.146135656
301,80,0.4375,0.5625,0.0,9.797481111,9.22037194,9.220025171,9.219850501,90.0047015,90.00464795,89.99544922,1.00003761,1.000018945,1.000056556,3.05296646,0.0,1.958153711,3.046079827,0.0,1.943452804,0.0,0.0,0.0,1.962800014,1.915036948,0.0,0.091,0.094757408,0.003757408,0.003757408,1.41181148785e-05,0.0412901978022,0.136047605802,0.098514816
303,40,0.0,0.8125,0.1875,11.20657022,9.57512353,8.957781817,5.226221871,90.00107413,90.00082329,89.99718801,1.068916806,1.714007181,1.832131082,0.0,0.0,0.0,0.0,2.304093725,1.884833903,0.0,3.155646203,1.928383073,0.0,1.922602466,1.013269494,0.0948,0.072727865,0.022072135,-0.022072135,0.000487179143458,0.23282842827,0.30555629327,0.0948
306,80,0.03125,0.03125,0.9375,13.35076759,10.22208617,10.22184173,10.22180362,89.99918966,90.00060396,90.00060273,1.000023914,1.000003728,1.000027642,0.0,3.377138502,2.154674143,0.0,3.377188161,2.15469348,1.453406295,1.453406538,2.162284015,0.276416077,0.276416011,2.157067818,0.0409,0.049517299,0.008617299,0.008617299,7.42578420554e-05,0.21069190709,0.26020920609,0.058134598
308,40,0.25,0.625,0.125,11.01124435,14.53137591,10.18130018,5.897507587,30.32332085,90.88205097,91.02551755,1.427261318,1.726373392,2.463985963,3.197100954,3.20814824,1.95577177,3.115008273,2.22408683,1.992815048,2.963883985,2.954871329,2.048107918,1.141853128,1.882341989,1.026206079,0.1852,0.245289539,0.060089539,0.060089539,0.00361075269723,0.324457553996,0.569747092996,0.305379078
309,60,0.708333333,0.041666667,0.25,9.834597652,13.55256228,10.02787138,5.01365675,120.001671,89.98949167,90.01126303,1.35148944,2.000111272,2.703129264,0.711504744,3.220707757,1.941220235,2.846038078,3.342503697,1.941184995,2.917683528,1.169074067,1.941219585,1.949106022,0.335242028,1.263670481,0.2137,0.220088681,0.006388681,0.006388681,4.08152449198e-05,0.0298955591951,0.249984240195,0.226477362
310,40,0.5,0.1875,0.3125,11.2725285,14.63930778,10.26396703,5.945260945,30.32049095,90.92487717,91.07310803,1.426281645,1.726411528,2.462349074,1.183803563,3.159424108,1.99424013,3.165365574,3.13047371,2.001955583,3.075226137,2.488779046,2.02650605,1.466961561,0.920044369,1.780345836,0.3983,0.439089055,0.040789055,0.040789055,0.00166374700779,0.102407870952,0.541496925952,0.47987811
311,80,0.5,0.21875,0.28125,10.5264824,9.443529383,9.443274495,9.443137366,90.00245659,89.99780867,90.00294614,1.000026991,1.000014522,1.000041513,2.989556487,2.93316503,2.000415246,3.124604259,3.126966913,1.994294111,3.119907155,3.17941231,1.993463359,1.844376949,1.31498082,1.477194659,0.228,0.229114355,0.001114355,0.001114355,1.24178706602e-06,0.00488752192982,0.23400187693,0.23022871
312,40,0.375,0.3125,0.3125,11.77276991,14.83053449,6.059099995,6.057075012,120.027712,90.05203565,88.13620961,2.447646433,1.000334317,2.448464723,3.098125632,3.298017263,2.03809707,3.205954853,3.303286115,2.004412415,3.21746671,3.220646483,2.004727744,1.888559337,1.778258617,1.425709426,0.3049,0.344000748,0.039100748,0.039100748,0.00152886849416,0.128241220072,0.472241968072,0.383101496
313,80,0.21875,0.0625,0.71875,12.3107089,9.949382007,9.949293896,9.949120333,89.99891172,90.00097335,90.00125314,1.000008856,1.000017445,1.000026301,0.944140414,3.287084219,2.097205325,1.652241205,3.287080418,2.111085948,3.361153462,2.433365632,2.105650516,1.382106937,0.534666286,2.107074399,0.1801,0.176533862,0.003566138,-0.003566138,1.2717340235e-05,0.0198008772904,0.19633473929,0.1801
314,80,0.375,0.3125,0.3125,11.28762911,24.44939239,6.23730268,6.120639061,89.99981529,104.6574737,90.00015808,3.91986627,1.019060692,3.994581635,3.213037562,3.246711402,1.890578607,2.516346643,3.258885048,1.888406254,3.202808371,3.27217883,1.927508611,1.571499149,1.367196677,1.500538882,0.123,0.135024538,0.012024538,0.012024538,0.000144589514113,0.0977604715447,0.232785009545,0.147049076
315,20,0.625,0.0,0.375,11.10684655,12.08654595,6.133969061,3.10059002,89.99954366,90.00019097,104.9066656,1.970428255,1.978323165,3.89814386,0.0,3.272207521,1.887875908,0.0,0.0,0.0,3.219258911,0.0,1.872938707,1.771946816,0.0,1.460340613,0.3638,0.365515877,0.001715877,0.001715877,2.94423387913e-06,0.00471653930731,0.370232416307,0.367231754
316,80,0.3125,0.34375,0.34375,11.24042449,24.30564885,6.536004576,6.53571337,119.9932017,90.01141346,90.00477655,3.718731921,1.000044556,3.718897613,3.29882046,3.360337824,2.021972913,3.268021646,3.40810863,1.960463209,3.268021646,3.352058246,2.083438101,1.69008718,1.613148334,1.91933062,0.2421,0.241142661,0.000957339,-0.000957339,9.16497960921e-07,0.00395431226766,0.245096973268,0.2421
317,80,0.125,0.0625,0.8125,13.14780652,11.0872505,10.05766108,9.432404904,90.00066586,90.00030626,89.99714772,1.102368673,1.066288098,1.175442595,0.840878903,3.337573816,2.003059334,1.681757806,3.363523124,1.981791658,2.694303064,2.324266767,2.000408626,0.69578218,0.334937607,2.060869607,0.1827,0.181871277,0.000828723,-0.000828723,6.86781810729e-07,0.00453597701149,0.186407254011,0.1827
318,60,0.833333333,0.166666667,0.0,8.982147107,13.20990611,9.706879344,4.853208497,120.001665,89.98641872,90.01458212,1.360880839,2.000095267,2.721891326,3.135976637,0.0,1.881470995,2.774080284,0.0,1.88146369,0.0,0.0,0.0,1.881596605,0.851807445,0.0,0.0274,0.046446094,0.019046094,0.019046094,0.000362753696657,0.695112919708,0.741559013708,0.065492188
319,40,0.0625,0.625,0.3125,11.58591737,14.77315647,10.07609015,5.935020232,31.90552391,95.94646731,97.01024395,1.466159616,1.69773476,2.489150145,3.32130773,3.328781268,1.920510489,0.998976568,3.122987475,1.919606029,1.405200153,3.103315597,1.919733911,0.32074538,1.953094154,1.574894417,0.3146,0.275312326,0.039287674,-0.039287674,0.00154352132833,0.1248813541,0.4001936801,0.3146
320,30,0.333333333,0.666666667,0.0,9.624292309,13.4593253,4.977225563,4.976814077,120.0005424,89.995212,90.00617042,2.704182306,1.000082681,2.704405889,3.072396984,0.0,1.92721484,1.536198492,0.0,1.927214837,0.0,0.0,0.0,0.963633385,1.606043886,0.0,0.0778,0.096010553,0.018210553,0.018210553,0.000331624240566,0.234068804627,0.330079357627,0.114221106
321,80,0.0,0.8125,0.1875,10.95507957,9.569934289,9.569905957,9.569492426,90.00432497,90.00507565,89.99380505,1.000002961,1.000043213,1.000046174,0.0,0.0,0.0,0.0,3.156558353,2.025371044,0.0,3.161580771,2.017148439,0.0,2.023891907,1.246388689,0.1253,0.131782213,0.006482213,0.006482213,4.20190853774e-05,0.0517335434956,0.183515756496,0.138264426
322,60,0.416666667,0.0,0.583333333,11.23365278,14.07181433,10.51792247,5.258578113,120.0014962,89.99389355,90.00569814,1.337889148,2.000145713,2.675973244,0.0,3.06838063,2.032357084,0.0,0.0,0.0,3.133697283,0.0,2.032357837,1.604194274,0.0,1.942926205,0.2481,0.242015287,0.006084713,-0.006084713,3.70237322924e-05,0.0245252438533,0.266540530853,0.2481
323,80,0.375,0.625,0.0,9.8812436,9.246558102,9.246264209,9.246027817,90.00494924,90.00475569,89.99501822,1.000031785,1.000025567,1.000057353,3.056153581,0.0,1.957569064,3.078609225,0.0,1.954133888,0.0,0.0,0.0,1.727994174,1.963113225,0.0,0.1004,0.096942877,0.003457123,-0.003457123,1.19516994371e-05,0.0344334960159,0.131376373016,0.1004
324,40,0.25,0.4375,0.3125,11.97078754,14.92407913,6.090498571,6.088243032,120.0197876,90.04205398,88.15591078,2.4503871,1.000370475,2.451294906,3.155635632,3.14410435,2.037599469,3.251426602,3.121037731,2.05352812,3.31914447,3.217644188,2.015335884,1.462401227,1.983913326,1.435654483,0.3146,0.275312326,0.039287674,-0.039287674,0.00154352132833,0.1248813541,0.4001936801,0.3146
325,40,0.3125,0.6875,0.0,10.18138123,9.296770363,8.675872899,5.049186435,90.00193072,90.00211323,89.99957546,1.071565994,1.71827145,1.841241254,3.073719749,0.0,1.825125297,3.15223975,0.0,1.83546159,0.0,0.0,0.0,1.38124885,1.814206241,0.0,0.0668,0.069781435,0.002981435,0.002981435,8.88895465923e-06,0.044632260479,0.114413695479,0.07276287
326,80,0.0,0.1875,0.8125,12.9712939,10.12421979,10.12408727,10.12408638,89.99814003,90.00121019,90.00135502,1.00001309,1.000000088,1.000013177,0.0,0.0,0.0,0.0,3.344838678,2.162299261,0.0,3.124925576,2.13622993,0.0,1.621744973,2.134079434,0.0641,0.086810352,0.022710352,0.022710352,0.000515760087964,0.354295663027,0.441106015027,0.109520704
327,60,0.583333333,0.083333333,0.333333333,10.24396935,13.7083546,10.17616204,5.087757059,120.0015055,89.99161585,90.00894054,1.347104591,2.000127349,2.694380734,1.593647161,3.198038012,1.968759714,2.878754465,2.996792332,1.968769671,2.937794692,2.984504591,1.968777626,1.992221429,0.679667092,1.804620414,0.2503,0.23410101,0.01619899,-0.01619899,0.00026240727702,0.0647182980423,0.298819308042,0.2503
328,30,0.833333333,0.166666667,0.0,8.982147107,13.20990611,4.853439677,4.853208497,120.0016651,89.98641872,90.01458218,2.721761676,1.000047634,2.721891326,2.519790345,0.0,1.881475307,2.774080284,0.0,1.881442132,0.0,0.0,0.0,1.881595518,1.301040824,0.0,0.0257,0.037847145,0.012147145,0.012147145,0.000147553131651,0.47265155642,0.51049870142,0.04999429
329,30,0.666666667,0.25,0.083333333,9.421602575,13.3864781,4.937879988,4.937587634,120.0013801,89.98975235,90.01132542,2.710976802,1.00005921,2.711137319,1.100371652,0.869077978,1.921239586,2.934324406,3.083179252,1.921251407,3.332937022,2.735018114,1.921204131,1.601117122,0.980317507,0.660098205,0.1055,0.094769154,0.010730846,-0.010730846,0.000115151055876,0.101714180095,0.196483334095,0.1055
330,80,0.03125,0.5,0.46875,12.20040651,24.76548608,6.42251537,6.351151481,90.00024639,104.9427116,90.00008375,3.856041543,1.01123637,3.899369454,3.211257685,3.239305506,1.956558867,0.625250591,3.370841023,1.935384306,1.13024807,3.285509934,1.933972669,0.262333802,1.878947105,1.618034931,0.2113,0.215451842,0.004151842,0.004151842,1.7237791993e-05,0.0196490392806,0.235100881281,0.219603684
332,30,0.416666667,0.166666667,0.416666667,10.72322774,13.88493465,5.172555073,5.172171967,120.0012656,89.99415942,90.00606396,2.684347378,1.000074071,2.68454621,1.960244369,2.965923329,2.008575077,3.159520154,3.307314653,2.008682012,2.87578529,0.567371754,2.008660616,2.028370207,0.66956757,1.693579222,0.2135,0.225621198,0.012121198,0.012121198,0.000146923440955,0.0567737611241,0.282394959124,0.237742396
333,80,0.40625,0.59375,0.0,9.839302929,9.233465017,9.233144691,9.232939158,90.00482552,90.00470187,89.99523344,1.000034693,1.000022261,1.000056955,3.051654055,0.0,1.950172806,3.081312295,0.0,1.954350422,0.0,0.0,0.0,1.639711718,1.921241925,0.0,0.1086,0.099644971,0.008955029,-0.008955029,8.01925443908e-05,0.0824588305709,0.182103801571,0.1086
334,80,0.75,0.0625,0.1875,10.16799879,23.77579788,6.285559435,6.285178407,120.0003534,90.01232853,90.01046639,3.782606485,1.000060623,3.782835799,2.105570741,3.20958154,1.914935968,3.142629459,1.571294602,2.08286932,3.142647793,0.523764867,2.038118164,1.909302061,0.5208044,1.514514226,0.2416,0.245897941,0.004297941,0.004297941,1.84722968395e-05,0.017789490894,0.263687431894,0.250195882
336,80,0.3125,0.15625,0.53125,11.5631285,9.743752638,9.743692157,9.743512244,90.00165207,89.99825133,90.00198684,1.000006207,1.000018465,1.000024672,2.577040231,3.222555924,2.059289511,3.222576355,3.222558297,2.064724531,3.254532515,3.199528969,2.060250998,1.696432745,1.088384772,1.987047843,0.2214,0.225403719,0.004003719,0.004003719,1.6029765831e-05,0.0180836449864,0.243487363986,0.229407438
337,20,0.5,0.0,0.5,11.61100376,12.13499252,6.287976845,3.15334458,89.99972816,90.00015579,105.1789883,1.929872329,1.994065883,3.848292571,0.0,3.256124894,1.88736144,0.0,0.0,0.0,3.256124894,0.0,1.906219105,1.614225573,0.0,1.638790825,0.2549,0.262902846,0.008002846,0.008002846,6.40455440997e-05,0.0313960219694,0.294298867969,0.270905692
338,20,0.5,0.5,0.0,10.30800063,12.20099531,5.774783134,3.01342811,89.99956867,90.0002193,103.8356938,2.112805802,1.916350058,4.048875521,3.178299119,0.0,1.875416695,3.178299119,0.0,1.875416695,0.0,0.0,0.0,1.578299946,1.578299946,0.0,0.0402,0.039819054,0.000380946,-0.000380946,1.45119854916e-07,0.00947626865672,0.0492953226567,0.0402
339,40,0.0,0.875,0.125,11.00580623,9.522099869,8.905346959,5.191564782,90.00137072,90.00116567,89.9969272,1.069256472,1.715349289,1.834148329,0.0,0.0,0.0,0.0,2.359357654,1.879927965,0.0,3.041040354,1.89103088,0.0,1.923731646,0.672409969,0.1015,0.130865012,0.029365012,0.029365012,0.00086230392976,0.289310463054,0.420175475054,0.160230024
341,80,0.4375,0.28125,0.28125,10.61434583,9.469716304,9.469452139,9.469376845,90.00270991,89.99738225,90.00305727,1.000027897,1.000007951,1.000035848,3.233900406,3.132120156,1.999826323,3.135935182,3.182750775,2.004858773,3.134077808,3.229573116,2.004868488,1.896638688,1.476389175,1.565486611,0.2328,0.217228471,0.015571529,-0.015571529,0.000242472515398,0.0668880111684,0.284116482168,0.2328
342,40,0.0,0.5,0.5,12.24705252,9.84024859,9.219985424,5.399521407,90.00016076,89.99892136,89.99838172,1.067273769,1.707556046,1.822429776,0.0,0.0,0.0,0.0,3.295857142,1.939841876,0.0,3.295436957,1.963008561,0.0,1.875532532,1.951800533,0.2089,0.219358279,0.010458279,0.010458279,0.000109375599642,0.0500635662997,0.2694218453,0.229816558
343,60,0.0,0.958333333,0.041666667,10.18982588,13.67232499,10.16272181,5.08083026,119.9998834,90.00069088,90.00054135,1.345340869,2.000208881,2.690962754,0.0,0.0,0.0,0.0,1.323716492,1.97710663,0.0,2.761809648,1.977086441,0.0,1.97713046,0.33869182,0.0906,0.082567581,0.008032419,-0.008032419,6.45197549916e-05,0.0886580463576,0.171225627358,0.0906
345,80,0.46875,0.53125,0.0,9.755777997,9.207278869,9.206905667,9.206761847,90.00457718,90.00459382,89.99566568,1.000040535,1.000015621,1.000056157,3.041813384,0.0,1.945832666,3.045593115,0.0,1.948247674,0.0,0.0,0.0,1.840924056,1.880131503,0.0,0.1093,0.096754012,0.012545988,-0.012545988,0.000157401814896,0.114784885636,0.211538897636,0.1093
346,80,0.90625,0.03125,0.0625,9.610900528,23.49786473,6.147124369,6.146714422,120.0045148,90.00812787,90.00573005,3.822578383,1.000066694,3.822833325,1.027924233,1.700831716,1.903580804,3.073251957,0.0,1.774146219,3.073251957,0.0,2.042260716,1.880015539,0.191136843,0.694206373,0.2295,0.226310361,0.003189639,-0.003189639,1.01737969503e-05,0.0138982091503,0.24020857015,0.2295
347,30,0.25,0.5,0.25,10.45818403,13.78120134,5.12743604,5.126994211,120.0006918,89.99679268,90.0038974,2.687737347,1.000086177,2.687968968,1.877109872,2.18744153,1.991623979,1.940274517,2.639356853,1.991611149,3.091272193,2.878829447,1.991598403,1.718552358,2.030871668,1.34739455,0.1739,0.178642746,0.004742746,0.004742746,2.24936396205e-05,0.0272728349626,0.205915580963,0.183385492
348,80,0.21875,0.4375,0.34375,11.58990667,24.60355056,6.29923083,6.184570916,90.00000352,104.6856989,90.00012889,3.905802347,1.018539672,3.97821464,3.23964308,3.259352938,1.911286709,3.066676729,3.249929291,1.90695611,2.933767988,3.238427838,1.929396484,1.158687673,1.712418512,1.543533916,0.147,0.137221068,0.009778932,-0.009778932,9.56275110606e-05,0.0665233469388,0.203744414939,0.147
349,80,0.40625,0.3125,0.28125,10.91230368,24.15470583,6.460047801,6.459771186,119.9951024,90.01348578,90.00590548,3.739090882,1.000042821,3.739250994,3.303516417,3.230023642,1.968634321,3.325529764,3.230020191,2.053829485,3.26529994,3.265334424,1.984787693,1.776335338,1.575663738,1.799460528,0.3365,0.333455317,0.003044683,-0.003044683,9.27009457049e-06,0.00904809212481,0.342503409125,0.3365
351,80,0.28125,0.5,0.21875,11.16914453,24.57157886,6.21149716,6.043571868,89.99989612,104.3742719,90.00015456,3.95582228,1.027785769,4.065737845,3.176322192,2.181536689,1.919609498,3.221240175,2.510629332,1.911396649,3.284513496,3.268489903,1.878310599,1.621215828,1.791633462,0.914606642,0.1978,0.216263984,0.018463984,0.018463984,0.000340918705152,0.0933467340748,0.309610718075,0.234727968
352,80,0.46875,0.1875,0.34375,11.03420596,10.40657859,9.528749403,8.901991997,90.00250573,90.00071154,90.00082369,1.092124281,1.070406422,1.169016844,2.591907846,3.244722803,1.871474977,3.16221258,3.170452073,1.904461441,3.126634124,3.231379135,1.888855745,1.726873828,1.19816261,1.524227679,0.276,0.271105059,0.004894941,-0.004894941,2.39604473935e-05,0.0177352934783,0.288840352478,0.276
353,80,0.03125,0.03125,0.9375,13.75713938,11.26974568,10.19951003,9.574689532,90.00009203,90.0003187,89.99592423,1.104930104,1.06525752,1.177035103,0.0,3.291309854,2.074347097,0.0,3.29132615,2.034876814,1.31964224,1.288379288,2.028157363,0.280413487,0.27505798,2.058960352,0.2061,0.206837268,0.000737268,0.000737268,5.43564103824e-07,0.00357723435226,0.210414502352,0.207574536
354,80,0.0,0.25,0.75,12.75936865,10.06874323,10.06866969,10.0686632,89.9977123,90.00149458,90.00168185,1.000007304,1.000000645,1.000007948,0.0,0.0,0.0,0.0,3.326524352,2.146945363,0.0,3.326530903,2.123535894,0.0,1.972425961,2.124775538,0.0846,0.10273984,0.01813984,0.01813984,0.000329053795226,0.21441891253,0.31715875253,0.12087968
356,80,0.25,0.75,0.0,10.05019832,9.298930513,9.298742366,9.298382489,90.00544114,90.00496924,89.99416348,1.000020234,1.000038703,1.000058938,3.072086704,0.0,1.966496517,3.132540218,0.0,1.966497624,0.0,0.0,0.0,1.414248373,1.968816509,0.0,0.097,0.094835779,0.002164221,-0.002164221,4.68385253684e-06,0.022311556701,0.117147335701,0.097
357,40,0.1875,0.0,0.8125,13.04749637,10.03380014,9.40749068,5.529017108,90.00041701,89.99734448,90.00128821,1.066575613,1.701476139,1.814752956,0.0,3.230788092,2.012621086,0.0,0.0,0.0,3.425521124,0.0,1.990235694,1.433891582,0.0,2.026542159,0.2554,0.254194605,0.001205395,-0.001205395,1.45297710602e-06,0.00471963586531,0.258914240865,0.2554
358,20,0.75,0.0,0.25,10.61510753,12.03811207,5.980051139,3.04783547,89.99935245,90.00022703,104.6228607,2.013045004,1.962064947,3.949725039,0.0,2.717993229,1.867814068,0.0,0.0,0.0,3.168097807,0.0,1.867814068,1.726631922,0.0,0.969746592,0.3008,0.276861985,0.023938015,-0.023938015,0.00057302856214,0.0795811668883,0.356443151888,0.3008
359,80,0.5,0.40625,0.09375,10.21113995,10.11467884,9.304735879,8.679767032,90.00182922,90.00138442,90.00192521,1.087046314,1.072002952,1.165316857,3.051268385,2.773334781,1.831535419,3.048135564,2.795263129,1.83508068,3.000939692,3.110167818,1.84593967,1.797742807,1.644722608,0.656623368,0.1382,0.131617051,0.006582949,-0.006582949,4.33352175366e-05,0.0476334949349,0.179250545935,0.1382
360,30,0.583333333,0.416666667,0.0,9.299543313,13.33461501,4.915329125,4.915007568,120.0010962,89.99090873,90.01034838,2.7128631,1.000065424,2.713040586,2.979869967,0.0,1.912738367,2.787321295,0.0,1.912751589,0.0,0.0,0.0,1.952039683,1.633238236,0.0,0.062,0.070337606,0.008337606,0.008337606,6.95156738112e-05,0.134477516129,0.204815122129,0.078675212
361,80,0.6875,0.125,0.1875,10.2486003,23.82273344,6.304163617,6.303818972,119.9996868,90.01387718,90.00879849,3.778888824,1.000054672,3.779095425,2.067272613,2.988284365,1.954076542,3.151909486,3.321106063,1.954068129,3.151909486,2.213880579,1.95403728,1.936528572,0.78184547,1.250056582,0.3622,0.350112745,0.012087255,-0.012087255,0.000146101733435,0.0333717697405,0.38348451474,0.3622
362,30,0.083333333,0.833333333,0.083333333,10.19754885,13.67747143,5.082320759,5.081819791,120.0001154,89.99939006,90.00175054,2.691186188,1.00009858,2.691451486,2.794471543,0.0,1.974571167,0.919710468,1.662804132,1.974574365,0.0,2.794471543,1.974571167,0.677770296,1.974611284,0.677770296,0.1123,0.107521208,0.004778792,-0.004778792,2.28368529793e-05,0.0425538023152,0.150075010315,0.1123
363,80,0.3125,0.25,0.4375,11.56611762,10.58361418,9.667927253,9.042951848,90.00131003,90.0005064,90.00003187,1.094713883,1.06911188,1.170371617,3.240388678,3.17867514,1.929108945,3.275356149,3.2231229,1.905531851,3.250618911,3.286507768,1.908094515,1.762969535,1.306737952,1.803640505,0.2323,0.234702638,0.002402638,0.002402638,5.77266935904e-06,0.0103428239346,0.245045461935,0.237105276
365,40,0.125,0.125,0.75,12.92442545,10.00463374,9.379950347,5.508958541,90.00024178,89.99758461,90.00047573,1.066597729,1.702672162,1.816066261,1.802578265,3.240131936,1.97459986,1.802578265,3.240132252,1.99432825,2.602300997,2.617434274,1.989028878,0.790050137,0.904216243,2.028131181,0.2422,0.273234904,0.031034904,0.031034904,0.000963165266289,0.128137506193,0.401372410193,0.304269808
366,80,0.78125,0.15625,0.0625,9.764106976,23.59166288,6.183507091,6.1831864,120.0031133,90.01355528,90.00319786,3.815256057,1.000051865,3.815453935,3.166941,1.873471922,1.924403969,3.091587285,1.236669349,1.945947006,3.091529893,1.5457966,1.784698452,1.866642105,0.994408154,0.384230253,0.2771,0.328953155,0.051853155,0.051853155,0.00268874968345,0.187127950198,0.516081105198,0.38080631
368,80,0.40625,0.4375,0.15625,10.83455627,24.45816228,6.14096717,5.953969164,89.99973106,104.2464839,90.00018297,3.982786685,1.031407285,4.107875202,3.13223296,2.744360788,1.890609386,3.142637511,2.772016894,1.887711439,3.177342205,3.12365217,1.920361639,1.594067431,1.667510019,0.9936016,0.0893,0.103083162,0.013783162,0.013783162,0.000189975554718,0.154346718925,0.257429880925,0.116866324
369,80,0.0,0.96875,0.03125,11.05842179,24.91342666,6.18654928,5.909211631,90.00016995,103.7502508,90.00013244,4.02703115,1.046933105,4.216032225,0.0,0.0,0.0,0.0,0.847021165,1.92022434,0.0,3.09327464,1.973239776,0.0,1.878801802,0.254086047,0.0081,0.010403144,0.002303144,0.002303144,5.30447228474e-06,0.284338765432,0.294741909432,0.012706288
370,80,0.21875,0.0,0.78125,12.51764773,10.00485801,10.00471612,10.00453742,89.99933589,90.00064081,90.0009649,1.000014182,1.000017862,1.000032044,0.0,3.305403169,2.136802525,0.0,0.0,0.0,3.173196124,0.0,2.110010919,1.869715822,0.0,2.108905191,0.139,0.158105035,0.019105035,0.019105035,0.000365002362351,0.137446294964,0.295551329964,0.17721007
371,80,0.4375,0.15625,0.40625,11.25726069,24.29200991,6.542791052,6.542414068,119.9936437,90.01478881,90.00856598,3.71279011,1.000057622,3.713004047,2.42380112,3.336483976,1.985001113,3.271446695,3.332260519,1.996589443,3.271357209,2.083384359,2.075545652,1.831487436,0.88411806,2.120971813,0.2478,0.258313751,0.010513751,0.010513751,0.00011053896009,0.0424283736885,0.300742124688,0.268827502
372,80,0.15625,0.5,0.34375,11.6784513,24.66852032,6.31700627,6.197312918,90.00007443,104.6643573,90.00011868,3.905096697,1.01931375,3.980518758,3.210122678,3.289598082,1.926962833,2.269387635,3.243319043,1.917109333,2.415247574,3.176743284,1.923655364,0.879153928,1.88421298,1.61064505,0.1634,0.1650598,0.0016598,0.0016598,2.75493604e-06,0.0101578947368,0.175217694737,0.1667196
373,80,0.0,0.9375,0.0625,10.82787266,24.17934497,6.43156575,6.431499226,119.9933136,90.00799651,89.99581015,3.759480337,1.000010343,3.759519223,0.0,0.0,0.0,0.0,1.707308067,1.983447269,0.0,3.215749613,2.128446058,0.0,1.93985599,0.721043074,0.168,0.168698858,0.000698858,0.000698858,4.88402504164e-07,0.00415986904762,0.172858727048,0.169397716
374,80,0.53125,0.46875,0.0,9.672727167,9.18109275,9.18066667,9.180584546,90.00432769,90.00448506,89.99610054,1.000046411,1.000008945,1.000055356,3.036910164,0.0,1.941194954,3.036341273,0.0,1.942011794,0.0,0.0,0.0,1.871614189,1.707215012,0.0,0.1054,0.094890895,0.010509105,-0.010509105,0.000110441287901,0.0997068785579,0.194597773558,0.1054
375,30,0.666666667,0.083333333,0.25,9.890239291,13.57334746,5.02425301,5.0239592,120.0015801,89.99017854,90.01058651,2.701565274,1.000058482,2.701723266,1.13830406,3.119291883,1.953486232,2.773197765,3.678175111,1.953523722,2.773197765,1.22605837,1.953473738,1.953596989,0.670876723,1.667356114,0.171,0.202241638,0.031241638,0.031241638,0.000976039944923,0.182699637427,0.384941275427,0.233483276
376,80,0.875,0.0,0.125,9.568014534,9.147883409,9.147540021,9.147172627,90.00200071,89.99937458,90.0031406,1.000037539,1.000040165,1.000077705,0.0,2.536166979,1.934566446,0.0,0.0,0.0,3.022200242,0.0,1.934566996,1.931962821,0.0,0.694071982,0.1836,0.200761344,0.017161344,0.017161344,0.000294511727886,0.093471372549,0.294232716549,0.217922688
377,80,0.03125,0.0,0.96875,13.45967949,10.24982553,10.24955475,10.24951305,89.99940127,90.00045272,90.00046785,1.000026419,1.000004068,1.000030487,0.0,3.386299982,2.189121785,0.0,0.0,0.0,1.406012941,0.0,2.166982021,0.273640906,0.0,2.160533742,0.0217,0.035228437,0.013528437,0.013528437,0.000183018607663,0.623430276498,0.658658713498,0.048756874
